method,patient_idx,success,latency_sec,real_cvr,kde,effort,dataset,seed,n_diverse_cfs
growing_spheres_new,56,True,0.003238250035792589,True,-9.418493560669216,4.206223514627464,uci,2,
dice_new,56,True,0.12348183302674443,False,-20.948969234913847,14.650699615478516,uci,2,4.0
growing_spheres_new,59,True,0.0033793330658227205,True,-9.03607500631062,5.416092259751882,uci,2,
dice_new,59,True,0.12520537502132356,True,-27.571428004981207,17.488746643066406,uci,2,4.0
growing_spheres_new,7,True,0.005908082937821746,True,-7.702027929257031,7.265563602258763,uci,3,
dice_new,7,True,0.12345908291172236,True,-37.813177567577966,25.75765609741211,uci,3,4.0
growing_spheres_new,10,True,0.004180000047199428,True,-9.739908133195716,6.706028392608898,uci,3,
dice_new,10,True,0.1234997499268502,True,-31.23271607492858,17.399272918701172,uci,3,4.0
growing_spheres_new,12,True,0.0034554590238258243,True,-9.945915769366142,5.416092259751882,uci,3,
dice_new,12,True,0.12236999999731779,False,-18.97111977459329,15.609257698059082,uci,3,4.0
growing_spheres_new,13,True,0.004754042020067573,True,-9.356807987966459,6.8241011565064476,uci,3,
dice_new,13,True,0.12365120800677687,True,-18.268834741818097,16.792680740356445,uci,3,4.0
growing_spheres_new,16,True,0.004150666994974017,True,-11.275379480511255,5.988070915422295,uci,3,
dice_new,16,True,0.12189175002276897,True,-33.93566201849736,18.501384735107422,uci,3,4.0
growing_spheres_new,18,True,0.0028230840107426047,True,-11.76940226583319,4.1069587638318445,uci,3,
dice_new,18,True,0.12309675000142306,True,-18.48594386983921,12.281292915344238,uci,3,4.0
growing_spheres_new,20,True,0.002510500024072826,True,-7.698848132560718,4.1221270684328,uci,3,
dice_new,20,True,0.12357279204297811,True,-18.71134706694373,14.598438262939453,uci,3,4.0
growing_spheres_new,22,True,0.004185374942608178,True,-8.217472273612007,6.467981321606661,uci,3,
dice_new,22,True,0.12336516694631428,False,-21.203632634373164,14.301788330078125,uci,3,4.0
growing_spheres_new,23,True,0.008431124966591597,True,-10.981762949447376,10.969232648129111,uci,3,
dice_new,23,True,0.12338933302089572,False,-27.514348469725636,20.77439308166504,uci,3,4.0
growing_spheres_new,25,True,0.0028387500206008554,True,-11.665121612034309,3.8701123301062768,uci,3,
dice_new,25,True,0.1223660409450531,True,-28.915594764308405,14.900857925415039,uci,3,4.0
growing_spheres_new,26,True,0.003307499922811985,True,-17.571547626941012,4.7147724524221095,uci,3,
dice_new,26,True,0.12223441596142948,False,-35.609338214906096,17.395917892456055,uci,3,4.0
growing_spheres_new,30,True,0.004339791019447148,True,-9.100840540124192,6.178497924281303,uci,3,
dice_new,30,True,0.13088016700930893,True,-25.977526889482778,14.126883506774902,uci,3,4.0
growing_spheres_new,33,True,0.007955958019010723,True,-13.299914206941263,9.696107220537073,uci,3,
dice_new,33,True,0.12076824996620417,True,-51.48150591443797,22.586688995361328,uci,3,4.0
growing_spheres_new,35,True,0.002893208060413599,True,-12.868045007086561,4.106958763831845,uci,3,
dice_new,35,True,0.1289503329899162,True,-23.273005253643447,14.843214988708496,uci,3,4.0
growing_spheres_new,39,True,0.00579450000077486,True,-11.726126985013872,7.751531778926976,uci,3,
dice_new,39,True,0.1606589169241488,True,-26.17696674808628,17.37665367126465,uci,3,4.0
growing_spheres_new,40,True,0.006388499983586371,True,-12.813805965332527,4.731506747416555,uci,3,
dice_new,40,True,0.25795095891226083,False,-17.719182389336503,16.337491989135742,uci,3,4.0
growing_spheres_new,41,True,0.005240167025476694,True,-10.887419222001022,6.178497924281303,uci,3,
dice_new,41,True,0.1470102920429781,True,-35.50702806065405,14.605941772460938,uci,3,4.0
growing_spheres_new,45,True,0.004277791013009846,True,-12.468553439694524,5.423533612119355,uci,3,
dice_new,45,True,0.1545080830110237,True,-31.683379929174663,19.44190216064453,uci,3,4.0
growing_spheres_new,47,True,0.007789542083628476,True,-12.75088760858789,7.798261793220423,uci,3,
dice_new,47,True,0.13774549996014684,False,-38.602242266847604,19.81857681274414,uci,3,4.0
growing_spheres_new,48,True,0.009454332990571856,True,-13.434135279790759,10.898218262864134,uci,3,
dice_new,48,True,0.14070087508298457,False,-25.84959854381815,21.13004493713379,uci,3,4.0
growing_spheres_new,52,True,0.003535750089213252,True,-12.230709248116844,4.077903974247326,uci,3,
