dataset,seed,patient_idx,n_valid_targets_exhaustive,certified_infeasible,resolved_by_2k,resolved_by_synth,confirmed_blindspot,unresolved
nhanes_real,2,609,0,True,,,False,False
nhanes_real,2,610,0,True,,,False,False
nhanes_real,2,614,0,True,,,False,False
nhanes_real,2,615,0,True,,,False,False
nhanes_real,2,616,0,True,,,False,False
nhanes_real,2,617,0,True,,,False,False
nhanes_real,2,618,0,True,,,False,False
nhanes_real,2,619,0,True,,,False,False
nhanes_real,2,622,0,True,,,False,False
nhanes_real,2,624,0,True,,,False,False
nhanes_real,2,627,0,True,,,False,False
nhanes_real,2,633,0,True,,,False,False
nhanes_real,2,635,0,True,,,False,False
nhanes_real,2,645,0,True,,,False,False
nhanes_real,2,646,0,True,,,False,False
nhanes_real,2,647,0,True,,,False,False
nhanes_real,2,651,0,True,,,False,False
nhanes_real,2,656,0,True,,,False,False
nhanes_real,2,659,0,True,,,False,False
nhanes_real,2,664,0,True,,,False,False
nhanes_real,2,676,0,True,,,False,False
nhanes_real,2,687,0,True,,,False,False
nhanes_real,2,690,0,True,,,False,False
nhanes_real,2,693,0,True,,,False,False
nhanes_real,2,713,0,True,,,False,False
nhanes_real,2,721,0,True,,,False,False
nhanes_real,2,727,0,True,,,False,False
nhanes_real,2,729,0,True,,,False,False
nhanes_real,2,730,0,True,,,False,False
nhanes_real,2,739,0,True,,,False,False
nhanes_real,2,743,0,True,,,False,False
nhanes_real,2,752,0,True,,,False,False
nhanes_real,2,754,0,True,,,False,False
nhanes_real,2,765,0,True,,,False,False
nhanes_real,2,767,0,True,,,False,False
nhanes_real,2,769,0,True,,,False,False
nhanes_real,2,770,0,True,,,False,False
nhanes_real,2,780,0,True,,,False,False
nhanes_real,2,783,0,True,,,False,False
nhanes_real,2,786,0,True,,,False,False
nhanes_real,2,787,0,True,,,False,False
nhanes_real,2,795,0,True,,,False,False
nhanes_real,2,796,0,True,,,False,False
nhanes_real,2,797,0,True,,,False,False
nhanes_real,2,806,0,True,,,False,False
nhanes_real,2,808,0,True,,,False,False
nhanes_real,2,810,0,True,,,False,False
nhanes_real,2,814,0,True,,,False,False
nhanes_real,2,818,0,True,,,False,False
nhanes_real,2,821,0,True,,,False,False
nhanes_real,2,823,0,True,,,False,False
nhanes_real,2,824,0,True,,,False,False
nhanes_real,2,827,0,True,,,False,False
nhanes_real,2,833,0,True,,,False,False
nhanes_real,2,838,0,True,,,False,False
nhanes_real,2,840,0,True,,,False,False
nhanes_real,2,848,0,True,,,False,False
nhanes_real,2,862,0,True,,,False,False
nhanes_real,2,867,0,True,,,False,False
nhanes_real,2,868,0,True,,,False,False
nhanes_real,2,881,0,True,,,False,False
nhanes_real,2,885,0,True,,,False,False
nhanes_real,2,905,0,True,,,False,False
nhanes_real,3,1,0,True,,,False,False
nhanes_real,3,6,0,True,,,False,False
nhanes_real,3,8,0,True,,,False,False
nhanes_real,3,11,0,True,,,False,False
nhanes_real,3,12,0,True,,,False,False
nhanes_real,3,14,0,True,,,False,False
nhanes_real,3,16,0,True,,,False,False
nhanes_real,3,17,0,True,,,False,False
nhanes_real,3,33,0,True,,,False,False
nhanes_real,3,38,0,True,,,False,False
nhanes_real,3,40,0,True,,,False,False
nhanes_real,3,47,0,True,,,False,False
nhanes_real,3,48,0,True,,,False,False
nhanes_real,3,55,0,True,,,False,False
nhanes_real,3,57,0,True,,,False,False
nhanes_real,3,58,0,True,,,False,False
nhanes_real,3,62,0,True,,,False,False
nhanes_real,3,63,0,True,,,False,False
nhanes_real,3,65,0,True,,,False,False
nhanes_real,3,66,0,True,,,False,False
nhanes_real,3,69,0,True,,,False,False
nhanes_real,3,70,0,True,,,False,False
nhanes_real,3,76,0,True,,,False,False
nhanes_real,3,84,0,True,,,False,False
nhanes_real,3,87,0,True,,,False,False
nhanes_real,3,91,0,True,,,False,False
nhanes_real,3,93,0,True,,,False,False
nhanes_real,3,96,0,True,,,False,False
nhanes_real,3,97,0,True,,,False,False
nhanes_real,3,98,0,True,,,False,False
nhanes_real,3,103,0,True,,,False,False
nhanes_real,3,113,0,True,,,False,False
nhanes_real,3,121,0,True,,,False,False
nhanes_real,3,123,0,True,,,False,False
nhanes_real,3,124,0,True,,,False,False
nhanes_real,3,130,0,True,,,False,False
nhanes_real,3,132,0,True,,,False,False
nhanes_real,3,133,0,True,,,False,False
nhanes_real,3,140,0,True,,,False,False
nhanes_real,3,149,0,True,,,False,False
nhanes_real,3,151,0,True,,,False,False
nhanes_real,3,153,0,True,,,False,False
nhanes_real,3,155,0,True,,,False,False
nhanes_real,3,158,0,True,,,False,False
nhanes_real,3,163,0,True,,,False,False
nhanes_real,3,165,0,True,,,False,False
nhanes_real,3,171,0,True,,,False,False
nhanes_real,3,172,0,True,,,False,False
nhanes_real,3,176,0,True,,,False,False
nhanes_real,3,190,0,True,,,False,False
nhanes_real,3,191,0,True,,,False,False
nhanes_real,3,193,0,True,,,False,False
nhanes_real,3,194,0,True,,,False,False
nhanes_real,3,196,0,True,,,False,False
nhanes_real,3,199,0,True,,,False,False
nhanes_real,3,202,0,True,,,False,False
nhanes_real,3,212,0,True,,,False,False
nhanes_real,3,227,0,True,,,False,False
nhanes_real,3,238,0,True,,,False,False
nhanes_real,3,239,0,True,,,False,False
nhanes_real,3,240,0,True,,,False,False
nhanes_real,3,242,0,True,,,False,False
nhanes_real,3,252,0,True,,,False,False
nhanes_real,3,254,0,True,,,False,False
nhanes_real,3,259,0,True,,,False,False
nhanes_real,3,261,0,True,,,False,False
nhanes_real,3,262,0,True,,,False,False
nhanes_real,3,265,0,True,,,False,False
nhanes_real,3,272,0,True,,,False,False
nhanes_real,3,275,0,True,,,False,False
nhanes_real,3,277,0,True,,,False,False
nhanes_real,3,279,0,True,,,False,False
nhanes_real,3,280,0,True,,,False,False
nhanes_real,3,283,0,True,,,False,False
nhanes_real,3,284,0,True,,,False,False
nhanes_real,3,285,0,True,,,False,False
nhanes_real,3,292,0,True,,,False,False
nhanes_real,3,296,0,True,,,False,False
nhanes_real,3,302,0,True,,,False,False
nhanes_real,3,304,0,True,,,False,False
nhanes_real,3,308,0,True,,,False,False
nhanes_real,3,309,0,True,,,False,False
nhanes_real,3,311,0,True,,,False,False
nhanes_real,3,314,0,True,,,False,False
nhanes_real,3,319,0,True,,,False,False
nhanes_real,3,321,0,True,,,False,False
nhanes_real,3,327,0,True,,,False,False
nhanes_real,3,328,0,True,,,False,False
nhanes_real,3,329,0,True,,,False,False
nhanes_real,3,332,0,True,,,False,False
nhanes_real,3,339,0,True,,,False,False
nhanes_real,3,340,0,True,,,False,False
nhanes_real,3,341,0,True,,,False,False
nhanes_real,3,342,0,True,,,False,False
nhanes_real,3,346,0,True,,,False,False
nhanes_real,3,347,0,True,,,False,False
nhanes_real,3,348,0,True,,,False,False
nhanes_real,3,351,0,True,,,False,False
nhanes_real,3,357,0,True,,,False,False
nhanes_real,3,365,0,True,,,False,False
nhanes_real,3,367,0,True,,,False,False
nhanes_real,3,371,0,True,,,False,False
nhanes_real,3,376,0,True,,,False,False
nhanes_real,3,380,0,True,,,False,False
nhanes_real,3,387,0,True,,,False,False
nhanes_real,3,388,0,True,,,False,False
nhanes_real,3,397,0,True,,,False,False
nhanes_real,3,400,0,True,,,False,False
nhanes_real,3,402,0,True,,,False,False
nhanes_real,3,403,0,True,,,False,False
nhanes_real,3,412,0,True,,,False,False
nhanes_real,3,413,0,True,,,False,False
nhanes_real,3,420,0,True,,,False,False
nhanes_real,3,424,0,True,,,False,False
nhanes_real,3,430,0,True,,,False,False
nhanes_real,3,432,0,True,,,False,False
nhanes_real,3,436,0,True,,,False,False
nhanes_real,3,437,0,True,,,False,False
nhanes_real,3,440,0,True,,,False,False
nhanes_real,3,443,0,True,,,False,False
nhanes_real,3,444,0,True,,,False,False
nhanes_real,3,451,0,True,,,False,False
nhanes_real,3,453,0,True,,,False,False
nhanes_real,3,456,0,True,,,False,False
nhanes_real,3,459,0,True,,,False,False
nhanes_real,3,461,0,True,,,False,False
nhanes_real,3,465,0,True,,,False,False
nhanes_real,3,468,0,True,,,False,False
nhanes_real,3,472,0,True,,,False,False
nhanes_real,3,484,0,True,,,False,False
nhanes_real,3,485,0,True,,,False,False
nhanes_real,3,486,0,True,,,False,False
nhanes_real,3,487,0,True,,,False,False
nhanes_real,3,489,0,True,,,False,False
nhanes_real,3,495,0,True,,,False,False
nhanes_real,3,502,0,True,,,False,False
nhanes_real,3,506,0,True,,,False,False
nhanes_real,3,508,0,True,,,False,False
nhanes_real,3,509,0,True,,,False,False
nhanes_real,3,517,0,True,,,False,False
nhanes_real,3,520,0,True,,,False,False
nhanes_real,3,533,0,True,,,False,False
nhanes_real,3,534,0,True,,,False,False
nhanes_real,3,537,0,True,,,False,False
nhanes_real,3,540,0,True,,,False,False
nhanes_real,3,541,0,True,,,False,False
nhanes_real,3,542,0,True,,,False,False
nhanes_real,3,544,0,True,,,False,False
nhanes_real,3,549,0,True,,,False,False
nhanes_real,3,551,0,True,,,False,False
nhanes_real,3,552,0,True,,,False,False
nhanes_real,3,562,0,True,,,False,False
nhanes_real,3,564,0,True,,,False,False
nhanes_real,3,569,0,True,,,False,False
nhanes_real,3,584,0,True,,,False,False
nhanes_real,3,590,0,True,,,False,False
nhanes_real,3,592,0,True,,,False,False
nhanes_real,3,599,0,True,,,False,False
nhanes_real,3,601,0,True,,,False,False
nhanes_real,3,605,0,True,,,False,False
nhanes_real,3,610,0,True,,,False,False
nhanes_real,3,617,0,True,,,False,False
nhanes_real,3,618,0,True,,,False,False
nhanes_real,3,624,0,True,,,False,False
nhanes_real,3,626,0,True,,,False,False
nhanes_real,3,629,0,True,,,False,False
nhanes_real,3,630,0,True,,,False,False
nhanes_real,3,633,0,True,,,False,False
nhanes_real,3,634,0,True,,,False,False
nhanes_real,3,638,0,True,,,False,False
nhanes_real,3,640,0,True,,,False,False
nhanes_real,3,641,0,True,,,False,False
nhanes_real,3,652,0,True,,,False,False
nhanes_real,3,660,0,True,,,False,False
nhanes_real,3,666,0,True,,,False,False
nhanes_real,3,667,0,True,,,False,False
nhanes_real,3,668,0,True,,,False,False
nhanes_real,3,669,0,True,,,False,False
nhanes_real,3,670,0,True,,,False,False
nhanes_real,3,672,0,True,,,False,False
nhanes_real,3,674,0,True,,,False,False
nhanes_real,3,676,0,True,,,False,False
nhanes_real,3,678,0,True,,,False,False
nhanes_real,3,683,0,True,,,False,False
nhanes_real,3,685,0,True,,,False,False
nhanes_real,3,694,0,True,,,False,False
nhanes_real,3,698,0,True,,,False,False
nhanes_real,3,705,0,True,,,False,False
nhanes_real,3,709,0,True,,,False,False
nhanes_real,3,711,0,True,,,False,False
nhanes_real,3,715,0,True,,,False,False
nhanes_real,3,721,0,True,,,False,False
nhanes_real,3,728,0,True,,,False,False
nhanes_real,3,731,0,True,,,False,False
nhanes_real,3,735,0,True,,,False,False
nhanes_real,3,736,0,True,,,False,False
nhanes_real,3,737,0,True,,,False,False
nhanes_real,3,739,0,True,,,False,False
nhanes_real,3,749,0,True,,,False,False
nhanes_real,3,750,0,True,,,False,False
nhanes_real,3,751,0,True,,,False,False
nhanes_real,3,753,0,True,,,False,False
nhanes_real,3,757,0,True,,,False,False
nhanes_real,3,759,0,True,,,False,False
nhanes_real,3,760,0,True,,,False,False
nhanes_real,3,761,0,True,,,False,False
nhanes_real,3,762,0,True,,,False,False
nhanes_real,3,764,0,True,,,False,False
nhanes_real,3,775,0,True,,,False,False
nhanes_real,3,776,0,True,,,False,False
nhanes_real,3,777,0,True,,,False,False
nhanes_real,3,778,0,True,,,False,False
nhanes_real,3,783,0,True,,,False,False
nhanes_real,3,784,0,True,,,False,False
nhanes_real,3,793,0,True,,,False,False
nhanes_real,3,805,0,True,,,False,False
nhanes_real,3,807,0,True,,,False,False
nhanes_real,3,809,0,True,,,False,False
nhanes_real,3,820,0,True,,,False,False
nhanes_real,3,824,0,True,,,False,False
nhanes_real,3,827,0,True,,,False,False
nhanes_real,3,828,0,True,,,False,False
nhanes_real,3,832,0,True,,,False,False
nhanes_real,3,834,0,True,,,False,False
nhanes_real,3,836,0,True,,,False,False
nhanes_real,3,846,0,True,,,False,False
nhanes_real,3,847,0,True,,,False,False
nhanes_real,3,848,0,True,,,False,False
nhanes_real,3,856,0,True,,,False,False
nhanes_real,3,858,0,True,,,False,False
nhanes_real,3,859,0,True,,,False,False
nhanes_real,3,862,0,True,,,False,False
nhanes_real,3,863,0,True,,,False,False
nhanes_real,3,865,0,True,,,False,False
nhanes_real,3,870,0,True,,,False,False
nhanes_real,3,872,0,True,,,False,False
nhanes_real,3,876,0,True,,,False,False
nhanes_real,3,881,0,True,,,False,False
nhanes_real,3,890,0,True,,,False,False
nhanes_real,3,906,0,True,,,False,False
nhanes_real,4,5,0,True,,,False,False
nhanes_real,4,7,0,True,,,False,False
nhanes_real,4,8,0,True,,,False,False
nhanes_real,4,9,0,True,,,False,False
nhanes_real,4,12,0,True,,,False,False
nhanes_real,4,13,0,True,,,False,False
nhanes_real,4,16,0,True,,,False,False
nhanes_real,4,17,0,True,,,False,False
nhanes_real,4,25,0,True,,,False,False
nhanes_real,4,38,0,True,,,False,False
nhanes_real,4,48,0,True,,,False,False
nhanes_real,4,50,0,True,,,False,False
nhanes_real,4,51,0,True,,,False,False
nhanes_real,4,53,0,True,,,False,False
nhanes_real,4,54,0,True,,,False,False
nhanes_real,4,55,0,True,,,False,False
nhanes_real,4,59,0,True,,,False,False
nhanes_real,4,61,0,True,,,False,False
nhanes_real,4,63,0,True,,,False,False
nhanes_real,4,66,0,True,,,False,False
nhanes_real,4,67,0,True,,,False,False
nhanes_real,4,82,0,True,,,False,False
nhanes_real,4,86,0,True,,,False,False
nhanes_real,4,88,0,True,,,False,False
nhanes_real,4,89,0,True,,,False,False
nhanes_real,4,93,0,True,,,False,False
nhanes_real,4,94,0,True,,,False,False
nhanes_real,4,102,0,True,,,False,False
nhanes_real,4,103,0,True,,,False,False
nhanes_real,4,108,0,True,,,False,False
nhanes_real,4,115,0,True,,,False,False
nhanes_real,4,124,0,True,,,False,False
nhanes_real,4,130,0,True,,,False,False
nhanes_real,4,137,0,True,,,False,False
nhanes_real,4,138,0,True,,,False,False
nhanes_real,4,139,0,True,,,False,False
nhanes_real,4,140,0,True,,,False,False
nhanes_real,4,146,0,True,,,False,False
nhanes_real,4,150,0,True,,,False,False
nhanes_real,4,152,0,True,,,False,False
nhanes_real,4,153,0,True,,,False,False
nhanes_real,4,158,0,True,,,False,False
nhanes_real,4,182,0,True,,,False,False
nhanes_real,4,183,0,True,,,False,False
nhanes_real,4,188,0,True,,,False,False
nhanes_real,4,194,0,True,,,False,False
nhanes_real,4,195,0,True,,,False,False
nhanes_real,4,203,0,True,,,False,False
nhanes_real,4,213,0,True,,,False,False
nhanes_real,4,220,0,True,,,False,False
nhanes_real,4,226,0,True,,,False,False
nhanes_real,4,228,0,True,,,False,False
nhanes_real,4,230,0,True,,,False,False
nhanes_real,4,235,0,True,,,False,False
nhanes_real,4,236,0,True,,,False,False
nhanes_real,4,248,0,True,,,False,False
nhanes_real,4,253,0,True,,,False,False
nhanes_real,4,256,0,True,,,False,False
nhanes_real,4,258,0,True,,,False,False
nhanes_real,4,266,0,True,,,False,False
nhanes_real,4,268,0,True,,,False,False
nhanes_real,4,270,0,True,,,False,False
nhanes_real,4,274,0,True,,,False,False
nhanes_real,4,278,0,True,,,False,False
nhanes_real,4,279,0,True,,,False,False
nhanes_real,4,281,0,True,,,False,False
nhanes_real,4,283,0,True,,,False,False
nhanes_real,4,287,0,True,,,False,False
nhanes_real,4,289,0,True,,,False,False
nhanes_real,4,290,0,True,,,False,False
nhanes_real,4,294,0,True,,,False,False
nhanes_real,4,297,0,True,,,False,False
nhanes_real,4,304,0,True,,,False,False
nhanes_real,4,306,0,True,,,False,False
nhanes_real,4,309,0,True,,,False,False
nhanes_real,4,310,0,True,,,False,False
nhanes_real,4,311,0,True,,,False,False
nhanes_real,4,313,0,True,,,False,False
nhanes_real,4,314,0,True,,,False,False
nhanes_real,4,322,0,True,,,False,False
nhanes_real,4,334,0,True,,,False,False
nhanes_real,4,336,0,True,,,False,False
nhanes_real,4,341,0,True,,,False,False
nhanes_real,4,347,0,True,,,False,False
nhanes_real,4,352,0,True,,,False,False
nhanes_real,4,360,0,True,,,False,False
nhanes_real,4,361,0,True,,,False,False
nhanes_real,4,366,0,True,,,False,False
nhanes_real,4,369,0,True,,,False,False
nhanes_real,4,373,0,True,,,False,False
nhanes_real,4,380,0,True,,,False,False
nhanes_real,4,386,0,True,,,False,False
nhanes_real,4,387,0,True,,,False,False
nhanes_real,4,389,0,True,,,False,False
nhanes_real,4,391,0,True,,,False,False
nhanes_real,4,392,0,True,,,False,False
nhanes_real,4,395,0,True,,,False,False
nhanes_real,4,396,0,True,,,False,False
nhanes_real,4,398,0,True,,,False,False
nhanes_real,4,402,0,True,,,False,False
nhanes_real,4,403,0,True,,,False,False
nhanes_real,4,406,0,True,,,False,False
nhanes_real,4,407,0,True,,,False,False
nhanes_real,4,409,0,True,,,False,False
nhanes_real,4,411,0,True,,,False,False
nhanes_real,4,412,0,True,,,False,False
nhanes_real,4,414,0,True,,,False,False
nhanes_real,4,417,0,True,,,False,False
nhanes_real,4,419,0,True,,,False,False
nhanes_real,4,424,0,True,,,False,False
nhanes_real,4,429,0,True,,,False,False
nhanes_real,4,438,0,True,,,False,False
nhanes_real,4,440,0,True,,,False,False
nhanes_real,4,441,0,True,,,False,False
nhanes_real,4,448,0,True,,,False,False
nhanes_real,4,452,0,True,,,False,False
nhanes_real,4,453,0,True,,,False,False
nhanes_real,4,457,0,True,,,False,False
nhanes_real,4,458,0,True,,,False,False
nhanes_real,4,459,0,True,,,False,False
nhanes_real,4,462,0,True,,,False,False
nhanes_real,4,463,0,True,,,False,False
nhanes_real,4,468,0,True,,,False,False
nhanes_real,4,469,0,True,,,False,False
nhanes_real,4,477,0,True,,,False,False
nhanes_real,4,479,0,True,,,False,False
nhanes_real,4,481,0,True,,,False,False
nhanes_real,4,483,0,True,,,False,False
nhanes_real,4,485,0,True,,,False,False
nhanes_real,4,489,0,True,,,False,False
nhanes_real,4,490,0,True,,,False,False
nhanes_real,4,492,0,True,,,False,False
nhanes_real,4,493,0,True,,,False,False
nhanes_real,4,498,0,True,,,False,False
nhanes_real,4,499,0,True,,,False,False
nhanes_real,4,515,0,True,,,False,False
nhanes_real,4,518,0,True,,,False,False
nhanes_real,4,520,0,True,,,False,False
nhanes_real,4,527,0,True,,,False,False
nhanes_real,4,533,0,True,,,False,False
nhanes_real,4,535,0,True,,,False,False
nhanes_real,4,540,0,True,,,False,False
nhanes_real,4,542,0,True,,,False,False
nhanes_real,4,544,0,True,,,False,False
nhanes_real,4,559,0,True,,,False,False
nhanes_real,4,561,0,True,,,False,False
nhanes_real,4,562,0,True,,,False,False
nhanes_real,4,564,0,True,,,False,False
nhanes_real,4,573,0,True,,,False,False
nhanes_real,4,575,0,True,,,False,False
nhanes_real,4,580,0,True,,,False,False
nhanes_real,4,584,0,True,,,False,False
nhanes_real,4,595,0,True,,,False,False
nhanes_real,4,598,0,True,,,False,False
nhanes_real,4,599,0,True,,,False,False
nhanes_real,4,603,0,True,,,False,False
nhanes_real,4,606,0,True,,,False,False
nhanes_real,4,612,0,True,,,False,False
nhanes_real,4,615,0,True,,,False,False
nhanes_real,4,620,0,True,,,False,False
nhanes_real,4,621,0,True,,,False,False
nhanes_real,4,622,0,True,,,False,False
nhanes_real,4,625,0,True,,,False,False
nhanes_real,4,627,0,True,,,False,False
nhanes_real,4,631,0,True,,,False,False
nhanes_real,4,635,0,True,,,False,False
nhanes_real,4,637,0,True,,,False,False
nhanes_real,4,641,0,True,,,False,False
nhanes_real,4,645,0,True,,,False,False
nhanes_real,4,647,0,True,,,False,False
nhanes_real,4,649,0,True,,,False,False
nhanes_real,4,650,0,True,,,False,False
nhanes_real,4,653,0,True,,,False,False
nhanes_real,4,660,0,True,,,False,False
nhanes_real,4,663,0,True,,,False,False
nhanes_real,4,669,0,True,,,False,False
nhanes_real,4,671,0,True,,,False,False
nhanes_real,4,685,0,True,,,False,False
nhanes_real,4,691,0,True,,,False,False
nhanes_real,4,693,0,True,,,False,False
nhanes_real,4,696,0,True,,,False,False
nhanes_real,4,700,0,True,,,False,False
nhanes_real,4,705,0,True,,,False,False
nhanes_real,4,706,0,True,,,False,False
nhanes_real,4,711,0,True,,,False,False
nhanes_real,4,725,0,True,,,False,False
nhanes_real,4,726,0,True,,,False,False
nhanes_real,4,730,0,True,,,False,False
nhanes_real,4,731,0,True,,,False,False
nhanes_real,4,735,0,True,,,False,False
nhanes_real,4,742,0,True,,,False,False
nhanes_real,4,743,0,True,,,False,False
nhanes_real,4,746,0,True,,,False,False
nhanes_real,4,749,0,True,,,False,False
nhanes_real,4,752,0,True,,,False,False
nhanes_real,4,754,0,True,,,False,False
nhanes_real,4,760,0,True,,,False,False
nhanes_real,4,768,0,True,,,False,False
nhanes_real,4,769,0,True,,,False,False
nhanes_real,4,776,0,True,,,False,False
nhanes_real,4,781,0,True,,,False,False
nhanes_real,4,785,0,True,,,False,False
nhanes_real,4,787,0,True,,,False,False
nhanes_real,4,791,0,True,,,False,False
nhanes_real,4,794,0,True,,,False,False
nhanes_real,4,795,0,True,,,False,False
nhanes_real,4,803,0,True,,,False,False
nhanes_real,4,804,0,True,,,False,False
nhanes_real,4,815,0,True,,,False,False
nhanes_real,4,825,0,True,,,False,False
nhanes_real,4,841,0,True,,,False,False
nhanes_real,4,846,0,True,,,False,False
nhanes_real,4,849,0,True,,,False,False
nhanes_real,4,855,0,True,,,False,False
nhanes_real,4,856,0,True,,,False,False
nhanes_real,4,858,0,True,,,False,False
nhanes_real,4,859,0,True,,,False,False
nhanes_real,4,863,0,True,,,False,False
nhanes_real,4,869,0,True,,,False,False
nhanes_real,4,871,0,True,,,False,False
nhanes_real,4,873,0,True,,,False,False
nhanes_real,4,882,0,True,,,False,False
nhanes_real,4,892,0,True,,,False,False
nhanes_real,4,893,0,True,,,False,False
nhanes_real,4,896,0,True,,,False,False
nhanes_real,4,902,0,True,,,False,False
nhanes_real,4,903,0,True,,,False,False
