dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,2,4,DiCE,True,0.004791292012669146,1.0,1.0,8.098254203796387,-13.862450318780434
uci,2,4,FACE,True,0.0034391669905744493,1.0,1.0,7.890120506286621,-6.6195889809358235
uci,2,4,GrowingSpheres,False,0.001294290996156633,,,,
uci,2,4,REVISE,True,0.010209959000349045,1.0,1.0,6.10032844543457,-7.3529140270251006
uci,2,7,DiCE,True,0.003633375046774745,1.0,1.0,7.7987751960754395,-15.295028468013706
uci,2,7,FACE,True,0.003341207979246974,1.0,1.0,8.118788719177246,-7.146223392190341
uci,2,7,GrowingSpheres,True,0.0012041250010952353,1.0,1.0,7.8835469600483545,-18.235781064869975
uci,2,7,REVISE,True,0.010513291985262185,1.0,1.0,11.743608474731445,-7.385826126561135
uci,2,8,DiCE,False,0.014175041986163706,,,,
uci,2,8,FACE,True,0.003282915975432843,0.0,1.0,11.516988754272461,-6.7245271354976115
uci,2,8,GrowingSpheres,False,0.0013222090201452374,,,,
uci,2,8,REVISE,True,0.0070332500035874546,1.0,1.0,10.22818374633789,-7.355360971205842
uci,2,13,DiCE,True,0.004613291996065527,1.0,1.0,9.237395286560059,-9.022483130558427
uci,2,13,FACE,True,0.0032702090102247894,1.0,1.0,10.76852798461914,-6.7245271354976115
uci,2,13,GrowingSpheres,False,0.001261750003322959,,,,
uci,2,13,REVISE,True,0.008949957962613553,1.0,1.0,8.36357307434082,-7.343854038616178
uci,2,14,DiCE,False,0.014032707957085222,,,,
uci,2,14,FACE,True,0.003240707970689982,1.0,1.0,14.969941139221191,-6.66509828857299
uci,2,14,GrowingSpheres,False,0.001260999997612089,,,,
uci,2,14,REVISE,True,0.011382290977053344,1.0,1.0,13.487191200256348,-7.385842891332912
uci,2,17,DiCE,True,0.0046319999964907765,1.0,1.0,10.114384651184082,-11.896695758333607
uci,2,17,FACE,True,0.0032544160494580865,1.0,1.0,3.609042167663574,-6.8116625969209785
uci,2,17,GrowingSpheres,False,0.0013022500206716359,,,,
uci,2,17,REVISE,True,0.015369332977570593,1.0,1.0,9.338398933410645,-7.32518217106141
uci,2,25,DiCE,True,0.0027751660090871155,1.0,1.0,7.866786479949951,-13.505900264014612
uci,2,25,FACE,True,0.0032781659974716604,1.0,1.0,4.718742847442627,-7.238426415562119
uci,2,25,GrowingSpheres,True,0.0012298750225454569,1.0,1.0,7.404952026955098,-15.984007375227792
uci,2,25,REVISE,True,0.018382332986220717,1.0,1.0,7.84937858581543,-7.344707306911468
uci,2,26,DiCE,False,0.01504458300769329,,,,
uci,2,26,FACE,True,0.0033272080472670496,1.0,1.0,16.960582733154297,-7.456527292379209
uci,2,26,GrowingSpheres,False,0.0013068330008536577,,,,
uci,2,26,REVISE,True,0.006614583020564169,1.0,1.0,19.071514129638672,-7.387989565248319
uci,2,30,DiCE,False,0.014594957989174873,,,,
uci,2,30,FACE,True,0.0032552499906159937,0.0,0.0,16.23077964782715,-7.146223392190341
uci,2,30,GrowingSpheres,False,0.001293666020501405,,,,
uci,2,30,REVISE,True,0.00573283398989588,1.0,1.0,17.26897621154785,-7.389075272717125
uci,2,32,DiCE,False,0.014790875022299588,,,,
uci,2,32,FACE,True,0.0033166249631904066,1.0,1.0,9.612488746643066,-6.7245271354976115
uci,2,32,GrowingSpheres,False,0.0012919169967062771,,,,
