dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,latency_sec,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
uci,4,v2,dsr_full_euclidean,0.95,23,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009457080159336329,,,,
uci,4,v2,dsr_full_euclidean,0.95,27,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008859169902279973,,,,
uci,4,v2,dsr_full_euclidean,0.95,31,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008781249634921551,,,,
uci,4,v2,dsr_full_euclidean,0.95,32,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008724159561097622,,,,
uci,4,v2,dsr_full_euclidean,0.95,33,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.000953792012296617,,,,
uci,4,v2,dsr_full_euclidean,0.95,34,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009040830191224813,,,,
uci,4,v2,dsr_full_euclidean,0.95,36,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008983750594779849,,,,
uci,4,v2,dsr_full_euclidean,0.95,37,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.000868665985763073,,,,
uci,4,v2,dsr_full_euclidean,0.95,38,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008758329786360264,,,,
uci,4,v2,dsr_full_euclidean,0.95,40,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008877920918166637,,,,
uci,4,v2,dsr_full_euclidean,0.95,42,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008730830159038305,,,,
uci,4,v2,dsr_full_euclidean,0.95,44,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009668329730629921,,,,
uci,4,v2,dsr_full_euclidean,0.95,45,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008993330411612988,,,,
uci,4,v2,dsr_full_euclidean,0.95,57,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008736669551581144,,,,
uci,4,v2,dsr_full_euclidean,0.95,58,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009294160408899188,,,,
uci,4,v2,dsr_full_euclidean,0.95,59,decoded_naive,decoded_banded,euclidean,True,6488,8040,0.0003510420210659504,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009352919878438115,,,,
uci,4,v2,dsr_bands_no_identity,0.95,3,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008527500322088599,,,,
uci,4,v2,dsr_bands_no_identity,0.95,4,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.000969582935795188,,,,
uci,4,v2,dsr_bands_no_identity,0.95,5,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008552909130230546,,,,
uci,4,v2,dsr_bands_no_identity,0.95,6,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008505829609930515,,,,
uci,4,v2,dsr_bands_no_identity,0.95,11,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008612090023234487,,,,
uci,4,v2,dsr_bands_no_identity,0.95,14,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008602499729022384,,,,
uci,4,v2,dsr_bands_no_identity,0.95,16,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008723329519852996,,,,
uci,4,v2,dsr_bands_no_identity,0.95,17,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008735000155866146,,,,
uci,4,v2,dsr_bands_no_identity,0.95,19,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009538331069052219,,,,
uci,4,v2,dsr_bands_no_identity,0.95,20,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008461669785901904,,,,
uci,4,v2,dsr_bands_no_identity,0.95,23,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008458750089630485,,,,
uci,4,v2,dsr_bands_no_identity,0.95,27,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008424168918281794,,,,
uci,4,v2,dsr_bands_no_identity,0.95,31,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008490000618621707,,,,
uci,4,v2,dsr_bands_no_identity,0.95,32,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008475419599562883,,,,
uci,4,v2,dsr_bands_no_identity,0.95,33,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008780841017141938,,,,
uci,4,v2,dsr_bands_no_identity,0.95,34,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009278749348595738,,,,
uci,4,v2,dsr_bands_no_identity,0.95,36,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008582910522818565,,,,
uci,4,v2,dsr_bands_no_identity,0.95,37,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008505000732839108,,,,
uci,4,v2,dsr_bands_no_identity,0.95,38,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.000850832904689014,,,,
uci,4,v2,dsr_bands_no_identity,0.95,40,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008549160556867719,,,,
uci,4,v2,dsr_bands_no_identity,0.95,42,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008874170016497374,,,,
uci,4,v2,dsr_bands_no_identity,0.95,44,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008620839798822999,,,,
uci,4,v2,dsr_bands_no_identity,0.95,45,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0009046669583767653,,,,
uci,4,v2,dsr_bands_no_identity,0.95,57,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008385000983253121,,,,
uci,4,v2,dsr_bands_no_identity,0.95,58,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.0008598329732194543,,,,
uci,4,v2,dsr_bands_no_identity,0.95,59,banded_no_identity,banded_no_identity,riemannian,False,8040,8040,0.00023074995260685682,0.008963083033449948,6.054097320884466e-05,False,True,search,,,,,,,,,,,,,,,,0.000858957995660603,,,,
