dataset,cell,success_rate_mean,success_rate_std,decoded_cvr_mean,decoded_cvr_std,kde_mean,kde_std,effort_mean,effort_std,latency_mean,latency_std,n_seeds
nhanes_real,old_latent_pruning,45.48372729498217,3.0308458549143107,78.7336175319501,6.3934745974423,-6.965190979811956,0.05333269090107631,4.903593532560978,0.5188336926638616,0.01148463787984955,0.00025291989924868083,5
nhanes_real,egd_riemannian,1.0132594919857287,1.3922699740645603,0.0,0.0,-11.283454246728114,0.37969839183570514,6.948875319957733,2.782584992286515,0.02391108640489009,0.0001667696204980402,5
nhanes_real,egd_euclidean,0.23451727994035892,0.4104751262776486,0.0,0.0,-9.379465505702235,1.0495764177846654,3.201345205307007,0.09983981497612239,0.0206593905895715,0.00047285555682698274,5
