dataset,seed,cell,patient_idx,success,abstain_stage,latency_sec,n_candidates_tried,path_len,decoded_cvr_hop,decoded_cvr_endpoint,kde,effort,terminal_risk
nhanes_real,0,egd_riemannian,189,False,risk_check,0.023429375025443733,20.0,,,,,,
nhanes_real,0,egd_riemannian,191,False,risk_check,0.022819875041022897,20.0,,,,,,
nhanes_real,0,egd_riemannian,194,False,risk_check,0.02548054198268801,20.0,,,,,,
nhanes_real,0,egd_riemannian,195,False,risk_check,0.022580540971830487,20.0,,,,,,
nhanes_real,0,egd_riemannian,196,False,risk_check,0.02230479207355529,20.0,,,,,,
nhanes_real,0,egd_riemannian,197,False,risk_check,0.022659874986857176,20.0,,,,,,
nhanes_real,0,egd_riemannian,198,False,risk_check,0.0222677499987185,20.0,,,,,,
nhanes_real,0,egd_riemannian,199,False,risk_check,0.023326000082306564,20.0,,,,,,
nhanes_real,0,egd_riemannian,200,False,risk_check,0.022416041931137443,20.0,,,,,,
nhanes_real,0,egd_riemannian,201,False,risk_check,0.024186042021028697,20.0,,,,,,
nhanes_real,0,egd_riemannian,204,False,risk_check,0.022263374994508922,20.0,,,,,,
nhanes_real,0,egd_riemannian,208,False,risk_check,0.022481041960418224,20.0,,,,,,
nhanes_real,0,egd_riemannian,212,False,risk_check,0.022710624965839088,20.0,,,,,,
nhanes_real,0,egd_riemannian,214,False,risk_check,0.022430957993492484,20.0,,,,,,
nhanes_real,0,egd_riemannian,215,False,risk_check,0.023033499950543046,20.0,,,,,,
nhanes_real,0,egd_riemannian,218,False,risk_check,0.023164874990470707,20.0,,,,,,
nhanes_real,0,egd_riemannian,219,False,risk_check,0.024557749973610044,20.0,,,,,,
nhanes_real,0,egd_riemannian,220,False,risk_check,0.024072624975815415,20.0,,,,,,
nhanes_real,0,egd_riemannian,223,False,risk_check,0.023793958011083305,20.0,,,,,,
nhanes_real,0,egd_riemannian,224,False,risk_check,0.02271745807956904,20.0,,,,,,
nhanes_real,0,egd_riemannian,226,False,risk_check,0.022151291952468455,20.0,,,,,,
nhanes_real,0,egd_riemannian,229,False,risk_check,0.022294791066087782,20.0,,,,,,
nhanes_real,0,egd_riemannian,234,False,risk_check,0.024157207924872637,20.0,,,,,,
nhanes_real,0,egd_riemannian,235,False,risk_check,0.022771958960220218,20.0,,,,,,
