patient_idx,success,path_len,path,dijkstra_cost,cvr_events_original,decoded_cvr_hop,decoded_cvr_endpoint,decoded_violation_categories,kde,effort,latency_sec,dataset,seed,metric,constraints,lambda,cell
1,False,,,,,,,,,,0.011480041954200715,nhanes_real,0,riemannian,hard,,riemannian_hard
2,False,,,,,,,,,,0.010924458038061857,nhanes_real,0,riemannian,hard,,riemannian_hard
5,True,1.0,"[3631, 2525]",1.2550716400146484,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.668424878540819,3.477614402770996,0.010796124988701195,nhanes_real,0,riemannian,hard,,riemannian_hard
6,True,1.0,"[3631, 964]",0.9967790842056274,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.359617161851603,4.327218055725098,0.011540249979589134,nhanes_real,0,riemannian,hard,,riemannian_hard
7,False,,,,,,,,,,0.011707208002917469,nhanes_real,0,riemannian,hard,,riemannian_hard
8,False,,,,,,,,,,0.010562249983195215,nhanes_real,0,riemannian,hard,,riemannian_hard
9,True,1.0,"[3631, 3118]",1.2499014139175415,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.025321982765162,3.4944841861724854,0.010893667000345886,nhanes_real,0,riemannian,hard,,riemannian_hard
11,False,,,,,,,,,,0.01111129199853167,nhanes_real,0,riemannian,hard,,riemannian_hard
12,True,1.0,"[3631, 3118]",2.3705668449401855,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.219849162987279,7.428253173828125,0.01080883399117738,nhanes_real,0,riemannian,hard,,riemannian_hard
13,False,,,,,,,,,,0.011150165984872729,nhanes_real,0,riemannian,hard,,riemannian_hard
14,False,,,,,,,,,,0.010714042000472546,nhanes_real,0,riemannian,hard,,riemannian_hard
17,True,1.0,"[3631, 3118]",2.11552095413208,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.093970969461391,6.540358543395996,0.010481041972525418,nhanes_real,0,riemannian,hard,,riemannian_hard
21,False,,,,,,,,,,0.010845042008440942,nhanes_real,0,riemannian,hard,,riemannian_hard
22,True,1.0,"[3631, 1774]",1.1837494373321533,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.77207451315652,4.828220844268799,0.010766917024739087,nhanes_real,0,riemannian,hard,,riemannian_hard
23,True,1.0,"[3631, 3118]",1.729852318763733,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.005133807177945,5.358070373535156,0.010286499978974462,nhanes_real,0,riemannian,hard,,riemannian_hard
26,True,1.0,"[3631, 2498]",0.8382891416549683,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.990254131701558,2.980567455291748,0.010269624995999038,nhanes_real,0,riemannian,hard,,riemannian_hard
30,True,1.0,"[3631, 3118]",1.7559067010879517,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.986913257716732,5.501353740692139,0.010871417005546391,nhanes_real,0,riemannian,hard,,riemannian_hard
31,True,1.0,"[3631, 2542]",1.0045675039291382,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.494637765498814,4.342744827270508,0.010839958966244012,nhanes_real,0,riemannian,hard,,riemannian_hard
38,False,,,,,,,,,,0.011456582986284047,nhanes_real,0,riemannian,hard,,riemannian_hard
39,True,1.0,"[3631, 2143]",0.19700217247009277,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.033303514940081,0.5518128871917725,0.010751624999102205,nhanes_real,0,riemannian,hard,,riemannian_hard
41,False,,,,,,,,,,0.010887790995184332,nhanes_real,0,riemannian,hard,,riemannian_hard
42,False,,,,,,,,,,0.010400708997622132,nhanes_real,0,riemannian,hard,,riemannian_hard
45,True,1.0,"[3631, 3118]",3.097104549407959,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.611719737528566,8.911017417907715,0.010834541986696422,nhanes_real,0,riemannian,hard,,riemannian_hard
47,False,,,,,,,,,,0.011047041043639183,nhanes_real,0,riemannian,hard,,riemannian_hard
51,True,1.0,"[3631, 2525]",2.2679214477539062,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.936459863985059,6.463634967803955,0.0113004160230048,nhanes_real,0,riemannian,hard,,riemannian_hard
53,True,1.0,"[3631, 3617]",1.31146240234375,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.312865067193477,4.956171989440918,0.01228683302178979,nhanes_real,0,riemannian,hard,,riemannian_hard
54,False,,,,,,,,,,0.013467125012539327,nhanes_real,0,riemannian,hard,,riemannian_hard
56,False,,,,,,,,,,0.010249624960124493,nhanes_real,0,riemannian,hard,,riemannian_hard
60,False,,,,,,,,,,0.012582791969180107,nhanes_real,0,riemannian,hard,,riemannian_hard
61,False,,,,,,,,,,0.014022999966982752,nhanes_real,0,riemannian,hard,,riemannian_hard
62,False,,,,,,,,,,0.01229016704019159,nhanes_real,0,riemannian,hard,,riemannian_hard
63,True,1.0,"[3631, 3617]",0.6017203330993652,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.198113767538994,2.152906894683838,0.011886666994541883,nhanes_real,0,riemannian,hard,,riemannian_hard
64,False,,,,,,,,,,0.012928584008477628,nhanes_real,0,riemannian,hard,,riemannian_hard
65,True,1.0,"[3631, 638]",1.5783588886260986,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.493155267430146,6.2465314865112305,0.01277633395511657,nhanes_real,0,riemannian,hard,,riemannian_hard
67,False,,,,,,,,,,0.012230209016706795,nhanes_real,0,riemannian,hard,,riemannian_hard
68,False,,,,,,,,,,0.011955249996390194,nhanes_real,0,riemannian,hard,,riemannian_hard
70,False,,,,,,,,,,0.011859958991408348,nhanes_real,0,riemannian,hard,,riemannian_hard
72,False,,,,,,,,,,0.01209966599708423,nhanes_real,0,riemannian,hard,,riemannian_hard
74,True,2.0,"[3631, 1188, 2542]",3.2862853705883026,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.74851620654584,9.706853866577148,0.013109833002090454,nhanes_real,0,riemannian,hard,,riemannian_hard
76,False,,,,,,,,,,0.012640041997656226,nhanes_real,0,riemannian,hard,,riemannian_hard
78,True,1.0,"[3631, 2364]",1.3105485439300537,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-8.222953131298706,5.631673812866211,0.01362425001570955,nhanes_real,0,riemannian,hard,,riemannian_hard
79,True,1.0,"[3631, 388]",1.2487170696258545,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.860885211422896,5.280768871307373,0.011369541985914111,nhanes_real,0,riemannian,hard,,riemannian_hard
80,True,1.0,"[3631, 3468]",5.593349456787109,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-10.802826342322218,20.207881927490234,0.013340541976504028,nhanes_real,0,riemannian,hard,,riemannian_hard
83,False,,,,,,,,,,0.011260166007559747,nhanes_real,0,riemannian,hard,,riemannian_hard
85,True,1.0,"[3631, 2606]",0.3235202729701996,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.51809945444847,1.1913565397262573,0.012017333996482193,nhanes_real,0,riemannian,hard,,riemannian_hard
87,False,,,,,,,,,,0.0105295839603059,nhanes_real,0,riemannian,hard,,riemannian_hard
88,True,1.0,"[3631, 462]",0.134342223405838,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.296567981889269,0.4953213632106781,0.011303082981612533,nhanes_real,0,riemannian,hard,,riemannian_hard
90,False,,,,,,,,,,0.01082808303181082,nhanes_real,0,riemannian,hard,,riemannian_hard
97,True,1.0,"[3631, 2542]",2.193794012069702,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.559835342792612,7.433113098144531,0.011927291983738542,nhanes_real,0,riemannian,hard,,riemannian_hard
99,True,1.0,"[3631, 3617]",1.0830663442611694,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.541275100599794,6.057870864868164,0.010393791017122567,nhanes_real,0,riemannian,hard,,riemannian_hard
100,True,1.0,"[3631, 3468]",2.111851215362549,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.060198682278987,5.843118190765381,0.011129625025205314,nhanes_real,0,riemannian,hard,,riemannian_hard
105,True,2.0,"[3631, 1960, 964]",4.121548593044281,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.233394347238677,11.53830337524414,0.029446833999827504,nhanes_real,0,riemannian,hard,,riemannian_hard
107,True,1.0,"[3631, 2525]",2.4489879608154297,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.008328608406364,6.526791095733643,0.014390541997272521,nhanes_real,0,riemannian,hard,,riemannian_hard
109,False,,,,,,,,,,0.011544334003701806,nhanes_real,0,riemannian,hard,,riemannian_hard
113,False,,,,,,,,,,0.010803790995851159,nhanes_real,0,riemannian,hard,,riemannian_hard
115,False,,,,,,,,,,0.013864499982446432,nhanes_real,0,riemannian,hard,,riemannian_hard
118,True,1.0,"[3631, 3617]",1.7590700387954712,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.726906010483067,6.6901726722717285,0.011332041991408914,nhanes_real,0,riemannian,hard,,riemannian_hard
120,False,,,,,,,,,,0.010662749991752207,nhanes_real,0,riemannian,hard,,riemannian_hard
122,False,,,,,,,,,,0.01051370904315263,nhanes_real,0,riemannian,hard,,riemannian_hard
123,False,,,,,,,,,,0.01056695799343288,nhanes_real,0,riemannian,hard,,riemannian_hard
124,True,1.0,"[3631, 3107]",0.3790730834007263,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.106218060928121,1.2126063108444214,0.011323667014949024,nhanes_real,0,riemannian,hard,,riemannian_hard
126,False,,,,,,,,,,0.013318624987732619,nhanes_real,0,riemannian,hard,,riemannian_hard
127,True,1.0,"[3631, 3460]",1.4083508253097534,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-8.172573121648412,5.903308868408203,0.01062991697108373,nhanes_real,0,riemannian,hard,,riemannian_hard
129,True,1.0,"[3631, 1466]",0.5409829020500183,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.34576334571853,2.3545382022857666,0.011114374967291951,nhanes_real,0,riemannian,hard,,riemannian_hard
132,True,1.0,"[3631, 2868]",0.21377786993980408,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.073787361685106,0.8343992233276367,0.011395582987461239,nhanes_real,0,riemannian,hard,,riemannian_hard
133,True,1.0,"[3631, 3617]",0.7924413084983826,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.089648909629931,2.6138880252838135,0.011807625007349998,nhanes_real,0,riemannian,hard,,riemannian_hard
134,True,1.0,"[3631, 2707]",0.2660101056098938,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.252830920129485,0.8864290118217468,0.013168999983463436,nhanes_real,0,riemannian,hard,,riemannian_hard
139,False,,,,,,,,,,0.01137933396967128,nhanes_real,0,riemannian,hard,,riemannian_hard
140,True,1.0,"[3631, 3118]",2.939392566680908,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.325096460251613,9.592681884765625,0.010928792005870491,nhanes_real,0,riemannian,hard,,riemannian_hard
143,True,1.0,"[3631, 2525]",1.2891303300857544,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.7138978848997475,4.449728965759277,0.010514791996683925,nhanes_real,0,riemannian,hard,,riemannian_hard
144,False,,,,,,,,,,0.011214833008125424,nhanes_real,0,riemannian,hard,,riemannian_hard
145,False,,,,,,,,,,0.01029458298580721,nhanes_real,0,riemannian,hard,,riemannian_hard
147,False,,,,,,,,,,0.01098829199327156,nhanes_real,0,riemannian,hard,,riemannian_hard
149,False,,,,,,,,,,0.011565959022846073,nhanes_real,0,riemannian,hard,,riemannian_hard
150,True,1.0,"[3631, 2542]",2.1226930618286133,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.699580195941874,8.370000839233398,0.010966332978568971,nhanes_real,0,riemannian,hard,,riemannian_hard
155,False,,,,,,,,,,0.011313624971080571,nhanes_real,0,riemannian,hard,,riemannian_hard
156,True,1.0,"[3631, 1947]",0.7116056680679321,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.934527459120165,3.4965691566467285,0.01121908298227936,nhanes_real,0,riemannian,hard,,riemannian_hard
158,True,1.0,"[3631, 2706]",0.3577200174331665,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.465661542661046,0.9440769553184509,0.011078790994361043,nhanes_real,0,riemannian,hard,,riemannian_hard
160,True,1.0,"[3631, 3118]",1.4799339771270752,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.008893456928723,4.6380934715271,0.010251750005409122,nhanes_real,0,riemannian,hard,,riemannian_hard
162,False,,,,,,,,,,0.010679125029128045,nhanes_real,0,riemannian,hard,,riemannian_hard
163,True,1.0,"[3631, 388]",0.34763485193252563,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.394514338781639,0.8268276453018188,0.01112712500616908,nhanes_real,0,riemannian,hard,,riemannian_hard
164,False,,,,,,,,,,0.011039124976377934,nhanes_real,0,riemannian,hard,,riemannian_hard
166,False,,,,,,,,,,0.01071329100523144,nhanes_real,0,riemannian,hard,,riemannian_hard
167,False,,,,,,,,,,0.01175441697705537,nhanes_real,0,riemannian,hard,,riemannian_hard
168,False,,,,,,,,,,0.011044957966078073,nhanes_real,0,riemannian,hard,,riemannian_hard
171,True,1.0,"[3631, 3468]",1.6871750354766846,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.8525472908823595,4.8357930183410645,0.010375791986007243,nhanes_real,0,riemannian,hard,,riemannian_hard
173,True,1.0,"[3631, 2819]",0.43623846769332886,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.247831003124491,2.0246689319610596,0.011119750037323684,nhanes_real,0,riemannian,hard,,riemannian_hard
174,True,1.0,"[3631, 106]",0.194004088640213,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.351082689674142,0.7600923776626587,0.010841500014066696,nhanes_real,0,riemannian,hard,,riemannian_hard
179,False,,,,,,,,,,0.010553958010859787,nhanes_real,0,riemannian,hard,,riemannian_hard
180,False,,,,,,,,,,0.011508541007060558,nhanes_real,0,riemannian,hard,,riemannian_hard
187,False,,,,,,,,,,0.012587374949362129,nhanes_real,0,riemannian,hard,,riemannian_hard
188,False,,,,,,,,,,0.010673791985027492,nhanes_real,0,riemannian,hard,,riemannian_hard
189,True,1.0,"[3631, 2256]",0.8042922019958496,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.170308754796153,2.7532882690429688,0.011596375028602779,nhanes_real,0,riemannian,hard,,riemannian_hard
191,False,,,,,,,,,,0.011597125034313649,nhanes_real,0,riemannian,hard,,riemannian_hard
194,True,1.0,"[3631, 3118]",3.2723186016082764,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.3794959363596835,9.299434661865234,0.011307584005407989,nhanes_real,0,riemannian,hard,,riemannian_hard
195,False,,,,,,,,,,0.011275374970864505,nhanes_real,0,riemannian,hard,,riemannian_hard
196,True,1.0,"[3631, 388]",0.5961875915527344,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.538860480601319,1.5868372917175293,0.011255917022936046,nhanes_real,0,riemannian,hard,,riemannian_hard
197,False,,,,,,,,,,0.011482375033665448,nhanes_real,0,riemannian,hard,,riemannian_hard
198,True,1.0,"[3631, 2525]",1.7120670080184937,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.226496370251582,6.098327159881592,0.012100666004698724,nhanes_real,0,riemannian,hard,,riemannian_hard
199,False,,,,,,,,,,0.011265666980762035,nhanes_real,0,riemannian,hard,,riemannian_hard
200,False,,,,,,,,,,0.010897917032707483,nhanes_real,0,riemannian,hard,,riemannian_hard
201,False,,,,,,,,,,0.011004250030964613,nhanes_real,0,riemannian,hard,,riemannian_hard
204,False,,,,,,,,,,0.01078529201913625,nhanes_real,0,riemannian,hard,,riemannian_hard
208,True,1.0,"[3631, 1528]",0.17175158858299255,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.112853521823433,0.5512994527816772,0.010958958009723574,nhanes_real,0,riemannian,hard,,riemannian_hard
212,False,,,,,,,,,,0.013121082971338183,nhanes_real,0,riemannian,hard,,riemannian_hard
214,False,,,,,,,,,,0.01063645799877122,nhanes_real,0,riemannian,hard,,riemannian_hard
215,True,1.0,"[3631, 3107]",2.0213212966918945,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.452079718073609,7.123093605041504,0.011065750033594668,nhanes_real,0,riemannian,hard,,riemannian_hard
218,True,1.0,"[3631, 2525]",0.6991472840309143,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.666468922769226,2.7058162689208984,0.010642000008374453,nhanes_real,0,riemannian,hard,,riemannian_hard
219,True,1.0,"[3631, 3118]",4.523390293121338,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.135995760399178,14.124231338500977,0.010744291997980326,nhanes_real,0,riemannian,hard,,riemannian_hard
220,True,1.0,"[3631, 3617]",2.846632719039917,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.01162979163141,6.828430652618408,0.011514707992319018,nhanes_real,0,riemannian,hard,,riemannian_hard
223,True,1.0,"[3631, 339]",2.8413245677948,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.884313772100997,7.132608890533447,0.011409625003580004,nhanes_real,0,riemannian,hard,,riemannian_hard
224,True,1.0,"[3631, 1542]",0.10624266415834427,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.292560984171176,0.3575872480869293,0.019756541005335748,nhanes_real,0,riemannian,hard,,riemannian_hard
226,True,1.0,"[3631, 2542]",1.4657392501831055,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.3882632331486695,5.801118850708008,0.01587925001513213,nhanes_real,0,riemannian,hard,,riemannian_hard
229,False,,,,,,,,,,0.01328474999172613,nhanes_real,0,riemannian,hard,,riemannian_hard
234,False,,,,,,,,,,0.01676433300599456,nhanes_real,0,riemannian,hard,,riemannian_hard
235,False,,,,,,,,,,0.01311562501359731,nhanes_real,0,riemannian,hard,,riemannian_hard
236,False,,,,,,,,,,0.012115375022403896,nhanes_real,0,riemannian,hard,,riemannian_hard
238,False,,,,,,,,,,0.012323208968155086,nhanes_real,0,riemannian,hard,,riemannian_hard
239,True,1.0,"[3631, 811]",0.4945937991142273,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.2483662675277145,1.616806983947754,0.017382708028890193,nhanes_real,0,riemannian,hard,,riemannian_hard
241,True,1.0,"[3631, 3468]",1.2218985557556152,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.710598388072407,3.1815013885498047,0.012507957988418639,nhanes_real,0,riemannian,hard,,riemannian_hard
242,False,,,,,,,,,,0.0158029580488801,nhanes_real,0,riemannian,hard,,riemannian_hard
245,False,,,,,,,,,,0.011900166980922222,nhanes_real,0,riemannian,hard,,riemannian_hard
246,True,1.0,"[3631, 2542]",2.1162703037261963,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.464776145701762,7.157172203063965,0.012291209015529603,nhanes_real,0,riemannian,hard,,riemannian_hard
247,False,,,,,,,,,,0.012647833966184407,nhanes_real,0,riemannian,hard,,riemannian_hard
249,False,,,,,,,,,,0.01590349996695295,nhanes_real,0,riemannian,hard,,riemannian_hard
250,False,,,,,,,,,,0.017158582981210202,nhanes_real,0,riemannian,hard,,riemannian_hard
254,False,,,,,,,,,,0.01369595801224932,nhanes_real,0,riemannian,hard,,riemannian_hard
255,False,,,,,,,,,,0.022707083029672503,nhanes_real,0,riemannian,hard,,riemannian_hard
256,False,,,,,,,,,,0.014688541006762534,nhanes_real,0,riemannian,hard,,riemannian_hard
257,False,,,,,,,,,,0.015400249976664782,nhanes_real,0,riemannian,hard,,riemannian_hard
264,False,,,,,,,,,,0.011843125044833869,nhanes_real,0,riemannian,hard,,riemannian_hard
265,True,1.0,"[3631, 2081]",1.5659348964691162,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-9.641501534696381,6.168352127075195,0.011699249967932701,nhanes_real,0,riemannian,hard,,riemannian_hard
267,True,1.0,"[3631, 2542]",0.6432124376296997,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.240185831254564,2.1877617835998535,0.012916750041767955,nhanes_real,0,riemannian,hard,,riemannian_hard
270,True,1.0,"[3631, 179]",1.5294338464736938,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.141847174998835,5.475462913513184,0.011266708024777472,nhanes_real,0,riemannian,hard,,riemannian_hard
273,False,,,,,,,,,,0.011488042015116662,nhanes_real,0,riemannian,hard,,riemannian_hard
278,False,,,,,,,,,,0.011988167010713369,nhanes_real,0,riemannian,hard,,riemannian_hard
281,True,1.0,"[3631, 3118]",3.302502393722534,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.801677262267502,10.061717987060547,0.011585917032789439,nhanes_real,0,riemannian,hard,,riemannian_hard
282,False,,,,,,,,,,0.011119417031295598,nhanes_real,0,riemannian,hard,,riemannian_hard
286,True,1.0,"[3631, 3107]",1.5851012468338013,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.244286727124079,5.647212505340576,0.01083500002278015,nhanes_real,0,riemannian,hard,,riemannian_hard
291,False,,,,,,,,,,0.011015416006557643,nhanes_real,0,riemannian,hard,,riemannian_hard
292,False,,,,,,,,,,0.011318290955387056,nhanes_real,0,riemannian,hard,,riemannian_hard
293,True,1.0,"[3631, 339]",1.2296302318572998,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.022185568766505,3.2343311309814453,0.01079858304001391,nhanes_real,0,riemannian,hard,,riemannian_hard
296,False,,,,,,,,,,0.011093500012066215,nhanes_real,0,riemannian,hard,,riemannian_hard
297,False,,,,,,,,,,0.010752082976978272,nhanes_real,0,riemannian,hard,,riemannian_hard
298,True,1.0,"[3631, 638]",0.5789863467216492,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.846953552056238,1.9018537998199463,0.011217208986636251,nhanes_real,0,riemannian,hard,,riemannian_hard
300,False,,,,,,,,,,0.011884667037520558,nhanes_real,0,riemannian,hard,,riemannian_hard
303,True,1.0,"[3631, 852]",3.3420827388763428,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-9.632556408823774,11.223713874816895,0.01102904201252386,nhanes_real,0,riemannian,hard,,riemannian_hard
304,False,,,,,,,,,,0.010826209036167711,nhanes_real,0,riemannian,hard,,riemannian_hard
306,False,,,,,,,,,,0.011685499979648739,nhanes_real,0,riemannian,hard,,riemannian_hard
308,True,1.0,"[3631, 3617]",1.308958649635315,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.691727340004897,7.525967121124268,0.011319124954752624,nhanes_real,0,riemannian,hard,,riemannian_hard
312,False,,,,,,,,,,0.010570042009931058,nhanes_real,0,riemannian,hard,,riemannian_hard
313,True,1.0,"[3631, 2606]",0.4016122817993164,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.695478271928116,1.3704286813735962,0.011237166996579617,nhanes_real,0,riemannian,hard,,riemannian_hard
314,False,,,,,,,,,,0.011080374999437481,nhanes_real,0,riemannian,hard,,riemannian_hard
316,True,1.0,"[3631, 2565]",0.3388696610927582,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.808666588646277,1.511929988861084,0.010854083055164665,nhanes_real,0,riemannian,hard,,riemannian_hard
317,True,1.0,"[3631, 3468]",3.061518907546997,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.552114220541823,9.785198211669922,0.010525499994400889,nhanes_real,0,riemannian,hard,,riemannian_hard
318,True,1.0,"[3631, 2542]",1.4301279783248901,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.462604471212957,6.115716457366943,0.01080245804041624,nhanes_real,0,riemannian,hard,,riemannian_hard
320,False,,,,,,,,,,0.010853459010832012,nhanes_real,0,riemannian,hard,,riemannian_hard
323,False,,,,,,,,,,0.011265000037383288,nhanes_real,0,riemannian,hard,,riemannian_hard
325,False,,,,,,,,,,0.010461375000886619,nhanes_real,0,riemannian,hard,,riemannian_hard
327,False,,,,,,,,,,0.010506624996196479,nhanes_real,0,riemannian,hard,,riemannian_hard
328,False,,,,,,,,,,0.011014291958417743,nhanes_real,0,riemannian,hard,,riemannian_hard
330,True,1.0,"[3631, 179]",1.142948865890503,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.88328769137474,4.2240214347839355,0.011369834013748914,nhanes_real,0,riemannian,hard,,riemannian_hard
331,False,,,,,,,,,,0.013625667023006827,nhanes_real,0,riemannian,hard,,riemannian_hard
332,True,1.0,"[3631, 388]",0.322881281375885,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.371791211224589,1.1069148778915405,0.010749417007900774,nhanes_real,0,riemannian,hard,,riemannian_hard
