dataset,cell,success_rate_mean,success_rate_std,decoded_cvr_mean,decoded_cvr_std,kde_mean,kde_std,effort_mean,effort_std,latency_mean,latency_std,pct_edges_pruned_mean,graph_build_seconds_mean,n_seeds
nhanes_real,old_latent_pruning,37.675811115629934,4.300265498101391,68.25965437017581,11.296599384114568,-6.948332308918576,0.10685270917491688,5.590036858971384,0.46776594609951844,0.011453202276226622,0.004116031030722692,99.15327284510693,1.629350308375433,5
nhanes_real,dsr_c1,54.060070119016615,6.686472182861568,2.474526621008939,3.282336386371344,-6.919367064853377,0.05226539770278515,3.6670853355326956,0.6813369508270748,0.01039900744850759,0.0012975530372078222,95.58627673363576,1.629350308375433,5
nhanes_real,dsr_c1c2,0.27308275138554794,0.49031559822844395,90.0,14.142135623730947,-9.848346421551422,1.101669152160305,17.86998748779297,1.3487935612892734,0.009378970821853669,7.465935550598313e-06,100.0,1.629350308375433,5
nhanes_real,dsr_full,0.0,0.0,,,,,,,,,95.58627673363576,1.629350308375433,5
nhanes_real,dsr_full_euclidean,0.0,0.0,,,,,,,,,95.58627673363576,1.629350308375433,5
nhanes_real,dsr_bands_no_identity,0.09049773755656108,0.20235909298640634,0.0,,-9.048630408051704,,15.848199844360352,,0.0095006665214896,,100.0,1.629350308375433,5
