dataset,seed,quantile,n_calib,feature,tau,misclass_rate,mae,band_type,decoder
nhanes_real,1,0.8,545,cholesterol,37.287315368652344,,23.14668846130371,conformal_quantile,v3
nhanes_real,1,0.8,545,diastolic_bp,6.700469970703125,,4.102254390716553,conformal_quantile,v3
nhanes_real,1,0.8,545,glycemic_hba1c,0.8382097482681274,,0.6243138909339905,conformal_quantile,v3
nhanes_real,1,0.8,545,sex,,0.3908256880733945,0.48151257634162903,identity_rule_no_band,v3
nhanes_real,1,0.8,545,systolic_bp,10.39416790008545,,6.624730110168457,conformal_quantile,v3
nhanes_real,1,0.9,545,age,1.8351272344589233,,0.8486582636833191,conformal_quantile,v3
nhanes_real,1,0.9,545,bmi,7.456875801086426,,3.806025505065918,conformal_quantile,v3
nhanes_real,1,0.9,545,cholesterol,47.631980895996094,,23.14668846130371,conformal_quantile,v3
nhanes_real,1,0.9,545,diastolic_bp,8.782629013061523,,4.102254390716553,conformal_quantile,v3
nhanes_real,1,0.9,545,glycemic_hba1c,1.1632646322250366,,0.6243138909339905,conformal_quantile,v3
nhanes_real,1,0.9,545,sex,,0.3908256880733945,0.48151257634162903,identity_rule_no_band,v3
nhanes_real,1,0.9,545,systolic_bp,13.704045295715332,,6.624730110168457,conformal_quantile,v3
nhanes_real,1,0.99,545,age,2.8782873153686523,,0.8486582636833191,conformal_quantile,v3
nhanes_real,1,0.99,545,bmi,12.506668090820312,,3.806025505065918,conformal_quantile,v3
nhanes_real,1,0.99,545,cholesterol,72.78217315673828,,23.14668846130371,conformal_quantile,v3
nhanes_real,1,0.99,545,diastolic_bp,15.707342147827148,,4.102254390716553,conformal_quantile,v3
nhanes_real,1,0.99,545,glycemic_hba1c,4.537457466125488,,0.6243138909339905,conformal_quantile,v3
nhanes_real,1,0.99,545,sex,,0.3908256880733945,0.48151257634162903,identity_rule_no_band,v3
nhanes_real,1,0.99,545,systolic_bp,24.173097610473633,,6.624730110168457,conformal_quantile,v3
nhanes_real,2,0.95,545,age,2.4117279052734375,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.95,545,bmi,10.71957015991211,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.95,545,cholesterol,44.64044952392578,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.95,545,diastolic_bp,10.403409004211426,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.95,545,glycemic_hba1c,1.9030284881591797,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.95,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.95,545,systolic_bp,15.658679008483887,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.05,545,age,0.060102082788944244,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.05,545,bmi,0.2020668089389801,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.05,545,cholesterol,1.3918670415878296,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.05,545,diastolic_bp,0.41727447509765625,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.05,545,glycemic_hba1c,0.02720632590353489,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.05,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.05,545,systolic_bp,0.5043731927871704,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.1,545,age,0.12947769463062286,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.1,545,bmi,0.4310894012451172,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.1,545,cholesterol,2.843951463699341,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.1,545,diastolic_bp,0.6956588625907898,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.1,545,glycemic_hba1c,0.06601705402135849,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.1,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.1,545,systolic_bp,0.9783645868301392,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.25,545,age,0.3681297302246094,,0.9378373026847839,conformal_quantile,v3
