dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,latency_sec,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
nhanes_real,0,v3,old_latent_pruning,0.95,1,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010212459019385278,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,2,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.017068292014300823,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,5,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.010540958028286695,0.0,0.0,,"[3086, 1509]",2.0,2.0189225673675537,True,True,False,True,False,True,-7.126866231364785,6.341213703155518,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,6,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.011516791069880128,0.0,0.0,,"[3086, 964]",2.0,1.1588069200515747,False,False,False,False,False,False,-6.595461540065515,3.594938278198242,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,7,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010996499913744628,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,8,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011378624942153692,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,9,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010083916946314275,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,11,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009836999932304025,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,12,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009859582991339266,0.0,0.0,,"[3086, 1509]",2.0,2.8538012504577637,True,True,False,True,False,True,-7.343376633130349,7.748328685760498,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,13,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012644208036363125,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,14,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.00954366591759026,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,17,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009724875097163022,0.0,0.0,,"[3086, 1509]",2.0,2.473471164703369,True,True,False,True,False,True,-7.2508604089262425,7.530527591705322,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,21,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009882958023808897,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,22,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.014547624974511564,0.0,0.0,,"[3086, 1404]",2.0,0.9660403728485107,True,True,False,False,False,True,-6.361067319904806,3.564178705215454,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,23,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.010704874992370605,0.0,0.0,,"[3086, 1509]",2.0,1.6022108793258667,True,True,False,False,False,True,-7.121376691413496,5.458106517791748,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,26,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009770957985892892,0.0,0.0,,"[3086, 1163]",2.0,0.3610522747039795,True,True,False,True,False,False,-6.525068089244692,0.9599088430404663,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,30,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009785167057998478,0.0,0.0,,"[3086, 1509]",2.0,1.9104093313217163,True,True,False,True,False,True,-7.10355981176079,5.625628471374512,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,31,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009311583009548485,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,38,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.014096291968598962,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,39,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.010348208015784621,0.0,0.0,,"[3086, 2104]",2.0,1.679317593574524,False,False,False,False,False,False,-6.292985818886406,4.394563674926758,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,41,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009235749952495098,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,42,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009617957985028625,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,45,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009116167086176574,0.0,0.0,,"[3086, 1509]",2.0,3.350804567337036,True,True,False,True,False,False,-7.708925718561016,9.298922538757324,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,47,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009819499915465713,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,51,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009171542013064027,0.0,0.0,,"[3086, 1509]",2.0,3.601552963256836,True,True,False,True,False,False,-8.76173615717015,13.437950134277344,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,53,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009611875051632524,0.0,0.0,,"[3086, 462]",2.0,1.7363646030426025,True,True,False,False,False,True,-6.311216102059718,4.199646949768066,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,54,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009393040905706584,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,56,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009763374924659729,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,60,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.01312754093669355,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,61,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010684708948247135,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,62,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009780082968063653,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,63,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.011529290932230651,0.0,0.0,,"[3086, 640]",2.0,0.3597840666770935,True,True,False,False,False,True,-6.197291640974284,1.5543819665908813,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,64,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012813957990147173,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,65,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.013990792096592486,0.0,0.0,,"[3086, 2772]",2.0,0.9395591616630554,True,True,False,True,False,True,-6.68096067985607,3.191321849822998,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,67,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011807041009888053,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,68,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010798833100125194,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,70,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012108833994716406,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,72,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.01159683393780142,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,74,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011980625102296472,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,76,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011773374979384243,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,78,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.012514959089457989,0.0,0.0,,"[3086, 1149]",2.0,3.81333065032959,True,True,False,False,True,True,-9.677592544681657,15.85395622253418,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,79,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.014762750011868775,0.0,0.0,,"[3086, 701]",2.0,1.9427117109298706,True,True,False,False,False,True,-6.693005122737704,5.392887115478516,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,80,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.012519208015874028,0.0,0.0,,"[3086, 964]",2.0,5.281899929046631,True,True,False,True,False,False,-9.893960417041127,16.7784366607666,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,83,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010113541036844254,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,85,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.010796707938425243,0.0,0.0,,"[3086, 933]",2.0,1.6168184280395508,True,True,False,False,False,True,-7.477708392955641,6.029579162597656,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,87,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010399374994449317,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,88,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009251083945855498,0.0,0.0,,"[3086, 2393]",2.0,0.8915062546730042,True,True,True,False,False,True,-6.241502167840909,3.48175048828125,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,90,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012768625048920512,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,97,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012779332930222154,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,99,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009657250018790364,0.0,0.0,,"[3086, 2689]",2.0,1.3392375707626343,True,True,False,True,False,True,-6.436609859913062,4.635117530822754,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,100,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009538250043988228,0.0,0.0,,"[3086, 933]",2.0,3.1594290733337402,True,True,False,True,False,False,-7.764318768638125,10.20509147644043,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,105,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009480083943344653,0.0,0.0,,"[3086, 1509]",2.0,5.037701606750488,True,False,False,False,True,False,-8.200846161018621,12.624353408813477,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,106,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009473125101067126,0.0,0.0,,"[3086, 843]",2.0,8.352643966674805,True,True,False,True,False,True,-10.730521479831696,27.379638671875,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,107,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009450833080336452,0.0,0.0,,"[3086, 1443]",2.0,2.3850173950195312,True,True,False,True,False,False,-7.094454134956894,6.8054914474487305,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,109,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009244041983038187,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,113,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009252291987650096,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,115,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009588332963176072,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,118,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009108916972763836,0.0,0.0,,"[3086, 640]",2.0,1.6764416694641113,True,True,False,False,False,True,-6.8959947453580845,7.161657810211182,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,120,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.00934824999421835,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,122,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.00917608302552253,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,123,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.00899887504056096,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,124,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.0088069160701707,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,126,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009032917092554271,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,127,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009709291043691337,0.0,0.0,,"[3086, 298]",2.0,1.075649619102478,False,False,False,False,False,False,-6.233110330195451,3.702636241912842,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,129,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009341625031083822,0.0,0.0,,"[3086, 1749]",2.0,0.4703116714954376,True,True,False,True,False,True,-6.226275521986998,1.9360564947128296,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,133,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.008988666930235922,0.0,0.0,,"[3086, 640]",2.0,0.6494748592376709,True,True,True,False,False,True,-6.084873859674296,2.1340653896331787,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,134,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009708125027827919,0.0,0.0,,"[3086, 1565]",2.0,1.7444283962249756,True,True,False,True,False,False,-6.799057219013932,5.975986480712891,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,139,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009414625004865229,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,140,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.00901699997484684,0.0,0.0,,"[3086, 1509]",2.0,2.435760259628296,True,True,False,True,False,True,-7.323367659085074,7.978813648223877,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,143,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009602166945114732,0.0,0.0,,"[3086, 1509]",2.0,4.773946285247803,False,False,False,False,False,False,-9.017494575230288,13.99524974822998,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,144,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009102582931518555,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,145,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.00897791690658778,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,147,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.008666582987643778,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,148,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.009215791011229157,0.0,0.0,,"[3086, 2280]",2.0,2.821120023727417,False,False,False,False,False,False,-8.031498997342691,13.643802642822266,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,149,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009441958973184228,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,150,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.008929084055125713,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,155,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009109375067055225,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,156,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.008815584005787969,0.0,0.0,,"[3086, 1522]",2.0,1.7914737462997437,True,True,False,True,False,True,-7.5948853365597175,8.697931289672852,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,160,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.008849208010360599,0.0,0.0,,"[3086, 1509]",2.0,1.5974891185760498,True,True,False,True,False,True,-7.126115228606054,4.714563369750977,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,162,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010100541985593736,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,163,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.012846750090830028,0.0,0.0,,"[3086, 2938]",2.0,1.1837167739868164,True,True,False,True,False,False,-6.924399000191807,4.976574420928955,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,164,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.015169624937698245,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,166,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.0171222920762375,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,167,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010956499958410859,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,168,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.01109404198359698,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,171,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.017742165946401656,0.0,0.0,,"[3086, 1443]",2.0,1.830313801765442,False,False,False,False,False,False,-6.86278971373638,5.571352958679199,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,173,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.015572542091831565,0.0,0.0,,"[3086, 2875]",2.0,0.3324882686138153,False,False,False,False,False,False,-6.238525366187608,0.9851833581924438,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,179,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.010774665977805853,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,180,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.009769333992153406,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,187,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.015536334016360343,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,188,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012046667048707604,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,189,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.01051583408843726,0.0,0.0,,"[3086, 1404]",2.0,0.8364717960357666,True,True,True,True,False,True,-6.237433866216157,3.362124443054199,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,190,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.013663207995705307,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,191,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012943750014528632,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,194,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012388041941449046,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,195,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.014216874958947301,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,196,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.01838904106989503,0.0,0.0,,"[3086, 1576]",2.0,0.7290791869163513,True,True,False,True,False,False,-6.491063354749869,2.012939453125,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,197,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.018499208032153547,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,198,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.012058082967996597,0.0,0.0,,"[3086, 1443]",2.0,1.2987191677093506,True,True,False,True,False,True,-7.347636910811394,5.898052215576172,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,199,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.016976417042315006,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,200,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012583624920807779,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,201,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.012370040989480913,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,204,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011310458998195827,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,208,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.012254583067260683,0.0,0.0,,"[3086, 2104]",2.0,1.8042877912521362,True,True,True,False,False,False,-6.32304520723482,4.659113883972168,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,212,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.011080583091825247,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,214,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.021125208935700357,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,215,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,False,True,search,,0.018824958009645343,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,old_latent_pruning,0.95,219,raw,raw,riemannian,False,244728,246880,0.005362999974749982,0.8790434169350192,0.001700083026662469,True,False,,not_attempted,0.011228834046050906,0.0,0.0,,"[3086, 1509]",2.0,3.9706833362579346,True,True,False,True,False,False,-7.881736806785348,10.352423667907715,,,,
