dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,latency_sec,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
nhanes_real,0,v2,old_latent_pruning,0.95,1,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003571790992282331,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,2,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003065875032916665,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,5,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0031016659922897816,0.0,0.0,,"[3086, 1509]",2.0,1.5304032564163208,True,True,False,True,False,False,-6.908068113279997,5.118147850036621,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,6,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003121500019915402,0.0,0.0,,"[3086, 964]",2.0,1.0467458963394165,False,False,False,False,False,False,-6.445811192403521,3.48333740234375,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,7,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031180829973891377,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,8,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002859791973605752,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,9,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0028684999560937285,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,11,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003270624903962016,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,12,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003334500011987984,0.0,0.0,,"[3086, 1509]",2.0,2.2792210578918457,True,True,False,True,False,False,-7.015743378466452,7.228051662445068,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,13,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031782080186530948,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,14,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.00310562492813915,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,17,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029674579855054617,0.0,0.0,,"[3086, 1509]",2.0,2.1912248134613037,True,True,False,True,False,True,-6.934454662598135,6.787959098815918,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,21,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031507500680163503,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,22,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0033257079776376486,0.0,0.0,,"[3086, 1902]",2.0,1.1436799764633179,False,False,False,False,False,False,-6.321630552679095,3.683549165725708,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,23,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.002996082999743521,0.0,0.0,,"[3086, 1509]",2.0,1.3193457126617432,True,True,True,True,False,False,-6.890838625437184,4.742434024810791,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,26,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003031749976798892,0.0,0.0,,"[3086, 1163]",2.0,0.5073270797729492,True,True,False,True,False,False,-6.649480808642155,1.4283297061920166,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,30,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029228749917820096,0.0,0.0,,"[3086, 1509]",2.0,1.4929780960083008,True,True,False,True,False,False,-6.829243412445537,4.621520519256592,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,31,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032084580743685365,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,38,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003040499985218048,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,39,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003989959019236267,0.0,0.0,,"[3086, 2104]",2.0,1.2142720222473145,True,True,False,True,False,False,-6.3074297272729565,3.244236469268799,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,41,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0033818749943748116,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,42,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003363083000294864,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,45,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0031886250944808125,0.0,0.0,,"[3086, 1509]",2.0,3.682757616043091,True,True,False,True,False,False,-7.44791816381727,8.905464172363281,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,47,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031755409436300397,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,51,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029187080217525363,0.0,0.0,,"[3086, 1509]",2.0,2.7552735805511475,True,True,False,True,False,False,-8.265160272859589,13.188417434692383,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,53,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.00290395796764642,0.0,0.0,,"[3086, 462]",2.0,1.7375824451446533,True,True,True,True,False,False,-6.31206700778344,4.6980743408203125,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,54,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003316792077384889,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,56,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003171042073518038,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,60,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032649170607328415,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,61,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029042079113423824,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,62,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0030457499669864774,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,63,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0028720409609377384,0.0,0.0,,"[3086, 640]",2.0,0.4761163592338562,True,True,False,True,False,False,-6.182685943737155,1.6199707984924316,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,64,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029375419253483415,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,65,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0032288749935105443,0.0,0.0,,"[3086, 2772]",2.0,1.469735026359558,False,False,False,False,False,False,-6.860592147493122,6.148068428039551,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,67,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0033442500280216336,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,68,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032196249812841415,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,70,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002754707937128842,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,72,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0027985420310869813,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,74,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032012080773711205,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,76,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003079000045545399,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,78,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0030152909457683563,0.0,0.0,,"[3086, 1149]",2.0,3.6844685077667236,True,False,False,False,True,False,-9.666473195006443,13.972241401672363,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,79,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0031942500500008464,0.0,0.0,,"[3086, 701]",2.0,1.588303565979004,True,True,True,False,True,False,-6.50101711194037,4.941878795623779,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,80,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0032147079473361373,0.0,0.0,,"[3086, 964]",2.0,5.038481712341309,True,False,False,False,True,False,-9.016948147725675,19.140140533447266,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,83,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029199999989941716,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,85,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0030894580995664,0.0,0.0,,"[3086, 933]",2.0,1.1576577425003052,False,False,False,False,False,False,-7.252651409392491,6.777388572692871,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,87,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032952919136732817,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,88,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.002980958903208375,0.0,0.0,,"[3086, 2393]",2.0,0.7266680598258972,True,True,False,True,False,False,-6.25983046797956,3.2963123321533203,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,90,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032604580046609044,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,97,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003110958030447364,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,99,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0031224170234054327,0.0,0.0,,"[3086, 462]",2.0,1.7388966083526611,True,True,False,True,False,False,-6.3866234378654525,5.016794204711914,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,100,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0031490420224145055,0.0,0.0,,"[3086, 933]",2.0,2.9950835704803467,True,True,False,True,False,True,-7.468208062869531,10.325557708740234,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,105,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003150459029711783,0.0,0.0,,"[3086, 1509]",2.0,4.7173542976379395,False,False,False,False,False,False,-8.028231755902823,12.7805814743042,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,106,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003423374961130321,0.0,0.0,,"[3086, 843]",2.0,9.847335815429688,True,False,False,False,True,False,-10.072744434947499,25.830585479736328,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,107,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003212417010217905,0.0,0.0,,"[3086, 1443]",2.0,2.389906644821167,True,True,False,True,False,False,-6.902437474041369,6.8181915283203125,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,109,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031705410219728947,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,113,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029879590729251504,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,115,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002893374999985099,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,118,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0032523339614272118,0.0,0.0,,"[3086, 1559, 640]",3.0,2.834802657365799,True,True,True,True,False,False,-6.840413501694543,9.160418510437012,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,120,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003022958990186453,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,122,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0033603330375626683,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,123,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002998832962475717,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,124,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002827540971338749,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,126,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003005499951541424,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,127,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0028713750652968884,0.0,0.0,,"[3086, 97]",2.0,1.3573544025421143,True,True,False,True,False,False,-7.162605621955285,4.803018569946289,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,129,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003205041983164847,0.0,0.0,,"[3086, 1749]",2.0,0.6551019549369812,False,False,False,False,False,False,-6.324880328446541,1.9894587993621826,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,133,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029024160467088223,0.0,0.0,,"[3086, 2689]",2.0,0.8277680277824402,True,True,True,False,False,False,-6.059508632483788,2.3293633460998535,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,134,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0028959999326616526,0.0,0.0,,"[3086, 964]",2.0,1.0401712656021118,True,True,False,True,False,False,-6.699791456566032,4.9951019287109375,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,139,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003220458049327135,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,140,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0030364999547600746,0.0,0.0,,"[3086, 1509]",2.0,2.982792854309082,False,False,False,False,False,False,-7.139225217027333,9.821355819702148,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,143,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003328791935928166,0.0,0.0,,"[3086, 1509]",2.0,4.750511169433594,True,True,False,False,True,True,-9.149733918021422,15.474515914916992,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,144,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002989624976180494,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,145,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0030797499930486083,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,147,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003039750037714839,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,148,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029481661040335894,0.0,0.0,,"[3086, 2397]",2.0,1.9463914632797241,False,False,False,False,False,False,-7.557470278097753,10.5198974609375,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,149,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031238750088959932,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,150,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032036249758675694,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,155,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0028906670631840825,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,156,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0030153330881148577,0.0,0.0,,"[3086, 1147]",2.0,1.7939342260360718,False,False,False,False,False,False,-7.335701703730008,8.759583473205566,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,160,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0028729160549119115,0.0,0.0,,"[3086, 1509]",2.0,1.2086259126663208,True,True,False,True,False,False,-6.832960444219436,3.7378227710723877,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,162,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0034837500425055623,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,163,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.003130790893919766,0.0,0.0,,"[3086, 2938]",2.0,1.2389774322509766,True,True,False,True,False,True,-6.62284648276478,4.756312370300293,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,164,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003170292009599507,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,166,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0032124590361490846,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,167,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029161249985918403,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,168,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002664666040800512,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,171,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029771659756079316,0.0,0.0,,"[3086, 1443]",2.0,2.045548677444458,False,False,False,False,False,False,-6.759315449881773,6.677271366119385,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,173,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0028591250302270055,0.0,0.0,,"[3086, 2875]",2.0,0.5562626123428345,False,False,False,False,False,False,-6.211479987468218,2.032989025115967,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,179,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003355541964992881,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,180,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003044542041607201,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,187,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029915409395471215,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,188,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003005083999596536,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,189,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029930000891909003,0.0,0.0,,"[3086, 1902]",2.0,0.8674763441085815,False,False,False,False,False,False,-6.184779406938324,2.7307207584381104,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,190,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0031514590373262763,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,191,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003043666947633028,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,194,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029244578909128904,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,195,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003016583970747888,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,196,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.002933082985691726,0.0,0.0,,"[3086, 1576]",2.0,0.6981327533721924,True,True,False,True,False,False,-6.430669917460855,2.1366000175476074,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,197,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003023165976628661,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,198,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.0029918330255895853,0.0,0.0,,"[3086, 1443]",2.0,2.962245225906372,True,True,True,False,True,True,-8.229287841210919,10.277095794677734,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,199,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003126583993434906,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,200,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003067792044021189,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,201,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003998249885626137,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,204,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003166792099364102,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,208,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,True,False,,not_attempted,0.002974916948005557,0.0,0.0,,"[3086, 2104]",2.0,1.1340320110321045,False,False,False,False,False,False,-6.306838835606312,3.017735004425049,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,212,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.003522500046528876,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,214,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.0029853329760953784,,,,,,,,,,,,,,,,,,
nhanes_real,0,v2,old_latent_pruning,0.95,215,raw,raw,riemannian,False,245402,246880,0.004783791955560446,0.30238545895554125,0.00041699991561472416,False,True,search,,0.002940583974123001,,,,,,,,,,,,,,,,,,
