success,budget,n_features_changed,latency_sec,effort,admissible,dataset,seed,patient_idx
False,,,0.016181709012016654,,,nhanes_real,0,713
True,2.0,2.0,0.0016507079126313329,5.25,True,nhanes_real,0,716
False,,,0.01601812511216849,,,nhanes_real,0,718
True,1.0,1.0,0.0010110830189660192,1.125,True,nhanes_real,0,719
False,,,0.015795750077813864,,,nhanes_real,0,720
True,2.0,2.0,0.0013159590307623148,6.75,True,nhanes_real,0,721
False,,,0.015963791985996068,,,nhanes_real,0,722
True,2.0,2.0,0.001295749912969768,6.75,True,nhanes_real,0,723
True,1.0,1.0,0.0008620409062132239,2.25,True,nhanes_real,0,724
False,,,0.015924541978165507,,,nhanes_real,0,725
False,,,0.015866333968006074,,,nhanes_real,0,726
False,,,0.015732791973277926,,,nhanes_real,0,728
False,,,0.01574579195585102,,,nhanes_real,0,729
True,2.0,2.0,0.0013355420669540763,6.75,True,nhanes_real,0,730
True,3.0,3.0,0.003486999892629683,9.25,True,nhanes_real,0,734
True,1.0,1.0,0.0008705829968675971,2.25,True,nhanes_real,0,735
False,,,0.01572754210792482,,,nhanes_real,0,739
False,,,0.0156624160008505,,,nhanes_real,0,742
False,,,0.01580295793246478,,,nhanes_real,0,744
True,2.0,2.0,0.0015067500062286854,5.25,True,nhanes_real,0,746
False,,,0.015810374985449016,,,nhanes_real,0,747
True,2.0,2.0,0.0012709998991340399,3.75,True,nhanes_real,0,750
False,,,0.01569650007877499,,,nhanes_real,0,751
True,1.0,1.0,0.0008554169908165932,1.5,True,nhanes_real,0,752
True,2.0,2.0,0.0012362919514998794,6.75,True,nhanes_real,0,753
True,1.0,1.0,0.0008470830507576466,2.25,True,nhanes_real,0,755
False,,,0.015781749971210957,,,nhanes_real,0,759
False,,,0.01588987500872463,,,nhanes_real,0,760
False,,,0.01614279206842184,,,nhanes_real,0,764
False,,,0.015793125028721988,,,nhanes_real,0,765
True,2.0,2.0,0.0015346669824793935,4.25,True,nhanes_real,0,767
True,2.0,2.0,0.0014020829694345593,5.25,True,nhanes_real,0,769
True,1.0,1.0,0.0009508749935775995,1.5,True,nhanes_real,0,773
True,2.0,2.0,0.0013752919621765614,6.75,True,nhanes_real,0,774
False,,,0.01585166691802442,,,nhanes_real,0,775
True,5.0,5.0,0.016658583073876798,13.625,True,nhanes_real,0,777
True,2.0,2.0,0.0013689170591533184,5.625,True,nhanes_real,0,782
True,2.0,2.0,0.0013133329339325428,3.25,True,nhanes_real,0,783
True,1.0,1.0,0.0008999999845400453,1.125,True,nhanes_real,0,786
True,1.0,1.0,0.0008677089354023337,2.250000238418579,True,nhanes_real,0,788
False,,,0.01590125006623566,,,nhanes_real,0,790
False,,,0.015800958033651114,,,nhanes_real,0,792
True,1.0,1.0,0.0009123339550569654,1.125,True,nhanes_real,0,794
False,,,0.01580095908138901,,,nhanes_real,0,796
True,1.0,1.0,0.0008667910005897284,0.7500001192092896,True,nhanes_real,0,797
True,1.0,1.0,0.0008528339676558971,1.125,True,nhanes_real,0,801
False,,,0.015691582928411663,,,nhanes_real,0,803
True,1.0,1.0,0.0008471669862046838,2.25,True,nhanes_real,0,805
True,2.0,2.0,0.0012224169913679361,4.5,True,nhanes_real,0,808
True,2.0,2.0,0.0012181249912828207,6.0,True,nhanes_real,0,809
False,,,0.015692458022385836,,,nhanes_real,0,811
False,,,0.015721417032182217,,,nhanes_real,0,813
True,1.0,1.0,0.0008497090311720967,2.25,True,nhanes_real,0,814
False,,,0.015761374961584806,,,nhanes_real,0,815
True,1.0,1.0,0.000956290983594954,1.125,True,nhanes_real,0,816
True,1.0,1.0,0.0009464999893680215,2.25,True,nhanes_real,0,817
False,,,0.0157291250070557,,,nhanes_real,0,820
True,3.0,3.0,0.0034129159757867455,8.25,True,nhanes_real,0,821
True,2.0,2.0,0.001254208036698401,6.0,True,nhanes_real,0,822
False,,,0.015712207998149097,,,nhanes_real,0,823
True,1.0,1.0,0.0008543749572709203,0.75,True,nhanes_real,0,824
False,,,0.015734749962575734,,,nhanes_real,0,828
True,2.0,2.0,0.0012506250059232116,6.75,True,nhanes_real,0,830
False,,,0.015778374974615872,,,nhanes_real,0,831
True,2.0,2.0,0.0012324999552220106,6.75,True,nhanes_real,0,838
False,,,0.015747707919217646,,,nhanes_real,0,839
True,2.0,2.0,0.0012786249862983823,6.75,True,nhanes_real,0,841
True,1.0,1.0,0.0008357090409845114,1.125,True,nhanes_real,0,845
True,1.0,1.0,0.0008246659999713302,2.250000238418579,True,nhanes_real,0,846
True,2.0,2.0,0.0012264590477570891,4.25,True,nhanes_real,0,847
True,1.0,1.0,0.0008298750035464764,2.25,True,nhanes_real,0,848
True,2.0,2.0,0.0012252089800313115,5.25,True,nhanes_real,0,849
True,2.0,2.0,0.0012310000602155924,3.5,True,nhanes_real,0,852
True,2.0,2.0,0.0012229159474372864,6.0,True,nhanes_real,0,854
True,1.0,1.0,0.0008227499201893806,1.1249998807907104,True,nhanes_real,0,855
False,,,0.01578795805107802,,,nhanes_real,0,856
False,,,0.015744582982733846,,,nhanes_real,0,858
True,2.0,2.0,0.0012760409153997898,6.75,True,nhanes_real,0,859
False,,,0.015833709039725363,,,nhanes_real,0,861
False,,,0.015819207997992635,,,nhanes_real,0,862
True,2.0,2.0,0.001396500039845705,6.0,True,nhanes_real,0,863
True,1.0,1.0,0.0009410420898348093,1.5,True,nhanes_real,0,864
False,,,0.01587012503296137,,,nhanes_real,0,866
True,1.0,1.0,0.0009347919840365648,2.25,True,nhanes_real,0,875
True,3.0,3.0,0.0035759160527959466,8.0,True,nhanes_real,0,876
False,,,0.015715292072854936,,,nhanes_real,0,878
True,2.0,2.0,0.0013590831076726317,4.5,True,nhanes_real,0,879
False,,,0.015852375072427094,,,nhanes_real,0,881
True,1.0,1.0,0.000863000052049756,0.75,True,nhanes_real,0,882
True,2.0,2.0,0.0012280000373721123,4.5,True,nhanes_real,0,883
False,,,0.01572683302219957,,,nhanes_real,0,884
False,,,0.015657042036764324,,,nhanes_real,0,888
False,,,0.015606416971422732,,,nhanes_real,0,891
True,1.0,1.0,0.0008494160138070583,2.25,True,nhanes_real,0,892
False,,,0.01568933401722461,,,nhanes_real,0,895
True,1.0,1.0,0.0009284159168601036,2.25,True,nhanes_real,0,896
False,,,0.015693708905018866,,,nhanes_real,0,897
False,,,0.018947749980725348,,,nhanes_real,0,898
False,,,0.016344625037163496,,,nhanes_real,0,901
False,,,0.015968083986081183,,,nhanes_real,0,902
False,,,0.015935415984131396,,,nhanes_real,0,904
True,2.0,2.0,0.0019602921092882752,6.75,True,nhanes_real,1,0
False,,,0.014937374973669648,,,nhanes_real,1,4
False,,,0.014690999989397824,,,nhanes_real,1,7
False,,,0.014569459017366171,,,nhanes_real,1,8
False,,,0.014695541933178902,,,nhanes_real,1,9
True,1.0,1.0,0.0010580419329926372,4.5,True,nhanes_real,1,11
True,1.0,1.0,0.0009025000035762787,2.250000238418579,True,nhanes_real,1,12
False,,,0.014658041996881366,,,nhanes_real,1,13
False,,,0.014553625020198524,,,nhanes_real,1,14
True,1.0,1.0,0.000908208079636097,0.75,True,nhanes_real,1,16
False,,,0.014611708000302315,,,nhanes_real,1,17
True,3.0,3.0,0.0032404999947175384,8.25,True,nhanes_real,1,19
False,,,0.01451204193290323,,,nhanes_real,1,20
True,2.0,2.0,0.0012675829930230975,6.75,True,nhanes_real,1,21
False,,,0.014687167014926672,,,nhanes_real,1,22
True,4.0,4.0,0.008856625063344836,10.875,True,nhanes_real,1,23
True,2.0,2.0,0.001248041051439941,5.250000476837158,True,nhanes_real,1,26
False,,,0.014681749977171421,,,nhanes_real,1,30
False,,,0.014556666952557862,,,nhanes_real,1,31
False,,,0.01458604191429913,,,nhanes_real,1,33
False,,,0.015019207959994674,,,nhanes_real,1,39
False,,,0.014685833011753857,,,nhanes_real,1,40
False,,,0.014619583962485194,,,nhanes_real,1,41
False,,,0.014736958080902696,,,nhanes_real,1,42
False,,,0.01567745895590633,,,nhanes_real,1,44
False,,,0.01551412499975413,,,nhanes_real,1,45
False,,,0.014539624913595617,,,nhanes_real,1,50
True,1.0,1.0,0.001081415917724371,3.0,True,nhanes_real,1,51
True,1.0,1.0,0.0008695409633219242,1.1250001192092896,True,nhanes_real,1,53
True,1.0,1.0,0.0008177079726010561,4.5,True,nhanes_real,1,55
False,,,0.016575208050198853,,,nhanes_real,1,59
False,,,0.016191500006243587,,,nhanes_real,1,61
False,,,0.01607487502042204,,,nhanes_real,1,62
True,3.0,3.0,0.003675083047710359,8.25,True,nhanes_real,1,66
True,2.0,2.0,0.0013249999610707164,6.0,True,nhanes_real,1,67
True,1.0,1.0,0.0008784160017967224,1.5,True,nhanes_real,1,69
False,,,0.015846916008740664,,,nhanes_real,1,70
False,,,0.015858166036196053,,,nhanes_real,1,72
False,,,0.015847290982492268,,,nhanes_real,1,73
True,1.0,1.0,0.0009568750392645597,1.125,True,nhanes_real,1,74
True,2.0,2.0,0.0012606659438461065,5.625,True,nhanes_real,1,75
True,1.0,1.0,0.0008381659863516688,2.25,True,nhanes_real,1,76
True,1.0,1.0,0.0008362079970538616,0.75,True,nhanes_real,1,78
False,,,0.01583108294289559,,,nhanes_real,1,82
False,,,0.015755708911456168,,,nhanes_real,1,85
False,,,0.01592662511393428,,,nhanes_real,1,88
True,1.0,1.0,0.0009227079572156072,1.5,True,nhanes_real,1,89
True,2.0,2.0,0.0012548749800771475,2.75,True,nhanes_real,1,93
True,1.0,1.0,0.0008399999933317304,1.499999761581421,True,nhanes_real,1,94
True,2.0,2.0,0.001228166976943612,4.875000476837158,True,nhanes_real,1,97
False,,,0.015813292004168034,,,nhanes_real,1,98
False,,,0.016024042037315667,,,nhanes_real,1,99
True,2.0,2.0,0.001463791006244719,5.625,True,nhanes_real,1,101
False,,,0.01585512503515929,,,nhanes_real,1,102
True,1.0,1.0,0.0008629169315099716,1.4999998807907104,True,nhanes_real,1,103
False,,,0.015752417035400867,,,nhanes_real,1,104
True,2.0,2.0,0.0013388749212026596,2.75,True,nhanes_real,1,106
True,2.0,2.0,0.0012637920444831252,6.0,True,nhanes_real,1,107
False,,,0.015502915950492024,,,nhanes_real,1,108
True,1.0,1.0,0.0008954999502748251,1.5,True,nhanes_real,1,110
False,,,0.015713166911154985,,,nhanes_real,1,111
True,2.0,2.0,0.0011570419883355498,3.0,True,nhanes_real,1,116
False,,,0.01487529103178531,,,nhanes_real,1,117
True,1.0,1.0,0.0008547500474378467,0.75,True,nhanes_real,1,120
False,,,0.015234916936606169,,,nhanes_real,1,122
True,2.0,2.0,0.001250874949619174,6.0,True,nhanes_real,1,123
False,,,0.01452683296520263,,,nhanes_real,1,127
True,1.0,1.0,0.0008683749474585056,2.25,True,nhanes_real,1,128
True,2.0,2.0,0.0012387919705361128,6.75,True,nhanes_real,1,131
False,,,0.015639499993994832,,,nhanes_real,1,132
True,2.0,2.0,0.0012301669921725988,5.25,True,nhanes_real,1,133
False,,,0.014909708988852799,,,nhanes_real,1,135
False,,,0.015118916053324938,,,nhanes_real,1,137
True,1.0,1.0,0.0009363749995827675,1.5,True,nhanes_real,1,138
False,,,0.015552125056274235,,,nhanes_real,1,142
True,1.0,1.0,0.0008693330455571413,1.125,True,nhanes_real,1,146
True,2.0,2.0,0.0011482079280540347,6.0,True,nhanes_real,1,147
True,1.0,1.0,0.0007610839093104005,4.5,True,nhanes_real,1,150
True,1.0,1.0,0.0007599160308018327,0.75,True,nhanes_real,1,153
True,1.0,1.0,0.0007553750183433294,1.5,True,nhanes_real,1,156
True,1.0,1.0,0.0007564170518890023,1.5,True,nhanes_real,1,158
False,,,0.014867083984427154,,,nhanes_real,1,159
True,1.0,1.0,0.0007960000075399876,2.25,True,nhanes_real,1,160
False,,,0.015321708982810378,,,nhanes_real,1,162
False,,,0.01480491692200303,,,nhanes_real,1,165
False,,,0.015584582928568125,,,nhanes_real,1,167
False,,,0.015050875023007393,,,nhanes_real,1,168
True,3.0,3.0,0.0034100840566679835,7.875,True,nhanes_real,1,170
False,,,0.014825582969933748,,,nhanes_real,1,175
True,1.0,1.0,0.0008804170647636056,1.5,True,nhanes_real,1,177
True,2.0,2.0,0.0012392079224810004,5.25,True,nhanes_real,1,180
False,,,0.01490275003015995,,,nhanes_real,1,185
True,2.0,2.0,0.0013542079832404852,6.0,True,nhanes_real,1,190
True,1.0,1.0,0.0009091669926419854,0.75,True,nhanes_real,1,191
True,1.0,1.0,0.0009093339322134852,2.25,True,nhanes_real,1,193
False,,,0.015215332969091833,,,nhanes_real,1,194
True,2.0,2.0,0.00126045907381922,4.75,True,nhanes_real,1,198
True,2.0,2.0,0.001230333000421524,5.25,True,nhanes_real,1,200
True,2.0,2.0,0.0012202500365674496,6.75,True,nhanes_real,1,203
False,,,0.014658582978881896,,,nhanes_real,1,204
False,,,0.015600458951666951,,,nhanes_real,1,206
False,,,0.01502683397848159,,,nhanes_real,1,207
True,3.0,3.0,0.0036023330176249146,7.75,True,nhanes_real,1,208
True,2.0,2.0,0.00133983395062387,6.0,True,nhanes_real,1,211
True,1.0,1.0,0.0009016669355332851,2.25,True,nhanes_real,1,215
True,2.0,2.0,0.0012981250183656812,3.75,True,nhanes_real,1,223
True,3.0,3.0,0.0031777090625837445,7.125,True,nhanes_real,1,224
True,1.0,1.0,0.0008098750840872526,1.5,True,nhanes_real,1,225
True,1.0,1.0,0.0007952500600367785,1.5,True,nhanes_real,1,227
True,2.0,2.0,0.001181459054350853,6.000000476837158,True,nhanes_real,1,228
False,,,0.01462212495971471,,,nhanes_real,1,231
True,2.0,2.0,0.0013547079870477319,6.75,True,nhanes_real,1,236
True,1.0,1.0,0.0008734590373933315,1.5,True,nhanes_real,1,237
True,3.0,3.0,0.0032242080196738243,9.0,True,nhanes_real,1,238
True,1.0,1.0,0.0008152920054271817,0.75,True,nhanes_real,1,240
False,,,0.01485691696871072,,,nhanes_real,1,242
True,3.0,3.0,0.0034713330678641796,9.0,True,nhanes_real,1,245
False,,,0.015127874910831451,,,nhanes_real,1,246
True,3.0,3.0,0.003161082975566387,7.5,True,nhanes_real,1,247
False,,,0.015577833051793277,,,nhanes_real,1,248
False,,,0.015113458968698978,,,nhanes_real,1,249
False,,,0.015126583050005138,,,nhanes_real,1,252
False,,,0.0155285419896245,,,nhanes_real,1,254
False,,,0.014845500001683831,,,nhanes_real,1,255
False,,,0.015516040963120759,,,nhanes_real,1,256
True,2.0,2.0,0.0012837920803576708,5.625,True,nhanes_real,1,259
False,,,0.01468383299652487,,,nhanes_real,1,260
False,,,0.01539545797277242,,,nhanes_real,1,261
True,2.0,2.0,0.001265708007849753,5.625,True,nhanes_real,1,267
True,2.0,2.0,0.0012296249624341726,6.75,True,nhanes_real,1,268
True,1.0,1.0,0.0008262499468401074,1.125,True,nhanes_real,1,270
False,,,0.01465066708624363,,,nhanes_real,1,273
True,1.0,1.0,0.0008422499522566795,1.125,True,nhanes_real,1,274
False,,,0.015230374992825091,,,nhanes_real,1,275
False,,,0.015129792038351297,,,nhanes_real,1,277
False,,,0.01492158300243318,,,nhanes_real,1,278
True,1.0,1.0,0.0008848750730976462,0.75,True,nhanes_real,1,280
True,1.0,1.0,0.0008205000776797533,4.5,True,nhanes_real,1,281
True,1.0,1.0,0.0007920830976217985,0.75,True,nhanes_real,1,283
False,,,0.014772917027585208,,,nhanes_real,1,285
False,,,0.015222250018268824,,,nhanes_real,1,287
False,,,0.015170207945629954,,,nhanes_real,1,291
True,1.0,1.0,0.0008547910256311297,1.5,True,nhanes_real,1,292
False,,,0.014881332986988127,,,nhanes_real,1,293
True,3.0,3.0,0.003736416925676167,8.25,True,nhanes_real,1,294
True,2.0,2.0,0.0013054580194875598,5.25,True,nhanes_real,1,296
True,1.0,1.0,0.0008552920771762729,1.125,True,nhanes_real,1,297
True,2.0,2.0,0.001231833011843264,5.625,True,nhanes_real,1,299
True,2.0,2.0,0.0012314170598983765,6.75,True,nhanes_real,1,300
True,1.0,1.0,0.0008122080471366644,2.25,True,nhanes_real,1,301
True,2.0,2.0,0.0012065829942002892,5.25,True,nhanes_real,1,303
True,2.0,2.0,0.0011931660119444132,5.625000953674316,True,nhanes_real,1,307
False,,,0.015506583033129573,,,nhanes_real,1,309
True,4.0,4.0,0.009623583988286555,11.5,True,nhanes_real,1,314
True,3.0,3.0,0.003487125039100647,7.75,True,nhanes_real,1,316
True,1.0,1.0,0.0008070829790085554,0.75,True,nhanes_real,1,317
False,,,0.014488999964669347,,,nhanes_real,1,318
True,2.0,2.0,0.0012216250179335475,6.0,True,nhanes_real,1,319
True,2.0,2.0,0.0011687080841511488,5.25,True,nhanes_real,1,321
False,,,0.015170042053796351,,,nhanes_real,1,322
False,,,0.014944624970667064,,,nhanes_real,1,324
False,,,0.014541625045239925,,,nhanes_real,1,325
True,1.0,1.0,0.0008637499995529652,4.5,True,nhanes_real,1,332
True,2.0,2.0,0.0013458749745041132,5.25,True,nhanes_real,1,333
False,,,0.015541041968390346,,,nhanes_real,1,335
True,1.0,1.0,0.0008534160442650318,1.5,True,nhanes_real,1,336
False,,,0.015192625112831593,,,nhanes_real,1,337
False,,,0.015118874958716333,,,nhanes_real,1,338
True,2.0,2.0,0.0012894590618088841,3.25,True,nhanes_real,1,339
False,,,0.015666124993003905,,,nhanes_real,1,343
True,2.0,2.0,0.0014199999859556556,4.25,True,nhanes_real,1,344
True,2.0,2.0,0.0013532500015571713,5.625,True,nhanes_real,1,352
False,,,0.01606862503103912,,,nhanes_real,1,357
True,1.0,1.0,0.0008957909885793924,1.5,True,nhanes_real,1,359
False,,,0.014969666954129934,,,nhanes_real,1,363
True,2.0,2.0,0.0012574170250445604,5.25,True,nhanes_real,1,364
True,1.0,1.0,0.0008529999759048223,1.125,True,nhanes_real,1,365
True,2.0,2.0,0.0012782500125467777,4.25,True,nhanes_real,1,366
True,2.0,2.0,0.0013331659138202667,6.750000476837158,True,nhanes_real,1,368
True,1.0,1.0,0.000908208079636097,2.25,True,nhanes_real,1,371
True,1.0,1.0,0.0009029159555211663,1.4999998807907104,True,nhanes_real,1,377
True,1.0,1.0,0.0008992920629680157,0.75,True,nhanes_real,1,380
False,,,0.01540237502194941,,,nhanes_real,1,381
True,3.0,3.0,0.0033528750063851476,7.875,True,nhanes_real,1,383
True,1.0,1.0,0.0008479590760543942,4.5,True,nhanes_real,1,385
True,1.0,1.0,0.000804915907792747,1.5,True,nhanes_real,1,386
False,,,0.014809207990765572,,,nhanes_real,1,387
False,,,0.015831666998565197,,,nhanes_real,1,392
False,,,0.0150422080187127,,,nhanes_real,1,393
True,2.0,2.0,0.0013471670681610703,6.75,True,nhanes_real,1,394
False,,,0.01555470796301961,,,nhanes_real,1,395
True,1.0,1.0,0.0008115411037579179,1.5,True,nhanes_real,1,398
False,,,0.01479191705584526,,,nhanes_real,1,401
True,1.0,1.0,0.0009452500380575657,2.249999761581421,True,nhanes_real,1,404
False,,,0.01525041600689292,,,nhanes_real,1,405
True,2.0,2.0,0.0011610410874709487,6.750000476837158,True,nhanes_real,1,407
True,1.0,1.0,0.0007880419725552201,0.75,True,nhanes_real,1,410
True,2.0,2.0,0.0011478329543024302,2.875,True,nhanes_real,1,411
True,2.0,2.0,0.001129375072196126,4.25,True,nhanes_real,1,412
False,,,0.01597666705492884,,,nhanes_real,1,415
True,1.0,1.0,0.0009820000268518925,2.25,True,nhanes_real,1,417
False,,,0.01621079200413078,,,nhanes_real,1,418
True,2.0,2.0,0.00146483292337507,6.750000476837158,True,nhanes_real,1,419
False,,,0.015217500040307641,,,nhanes_real,1,420
False,,,0.015515665989369154,,,nhanes_real,1,421
True,2.0,2.0,0.00127083295956254,4.25,True,nhanes_real,1,422
False,,,0.015778666944243014,,,nhanes_real,1,423
False,,,0.015242666937410831,,,nhanes_real,1,427
True,1.0,1.0,0.0009051250526681542,0.75,True,nhanes_real,1,429
True,2.0,2.0,0.0012409590417519212,6.75,True,nhanes_real,1,430
False,,,0.01564029196742922,,,nhanes_real,1,431
True,1.0,1.0,0.0009082090109586716,2.25,True,nhanes_real,1,433
False,,,0.014945791917853057,,,nhanes_real,1,436
False,,,0.015246000024490058,,,nhanes_real,1,437
False,,,0.015234499936923385,,,nhanes_real,1,438
True,2.0,2.0,0.0012617920292541385,6.75,True,nhanes_real,1,446
False,,,0.015093374997377396,,,nhanes_real,1,454
True,1.0,1.0,0.0008932499913498759,1.5,True,nhanes_real,1,459
False,,,0.01560087502002716,,,nhanes_real,1,461
False,,,0.014900624984875321,,,nhanes_real,1,462
False,,,0.015103792073205113,,,nhanes_real,1,465
True,1.0,1.0,0.0008712500566616654,1.125,True,nhanes_real,1,466
False,,,0.014615750056691468,,,nhanes_real,1,472
False,,,0.015799875021912158,,,nhanes_real,1,473
False,,,0.015607040957547724,,,nhanes_real,1,479
False,,,0.01493658300023526,,,nhanes_real,1,481
True,2.0,2.0,0.0013006249209865928,5.25,True,nhanes_real,1,484
True,1.0,1.0,0.0008465000428259373,0.3750000596046448,True,nhanes_real,1,485
False,,,0.014873625012114644,,,nhanes_real,1,488
True,2.0,2.0,0.0011962499702349305,5.25,True,nhanes_real,1,489
True,1.0,1.0,0.0007660840637981892,0.75,True,nhanes_real,1,490
False,,,0.014639124972745776,,,nhanes_real,1,491
True,2.0,2.0,0.001248166081495583,5.625000476837158,True,nhanes_real,1,492
True,1.0,1.0,0.0008451250614598393,0.75,True,nhanes_real,1,493
False,,,0.015167416888289154,,,nhanes_real,1,496
False,,,0.015212667058221996,,,nhanes_real,1,497
True,1.0,1.0,0.0008442499674856663,1.125,True,nhanes_real,1,498
False,,,0.014710542047396302,,,nhanes_real,1,499
True,1.0,1.0,0.0007739169523119926,2.25,True,nhanes_real,1,502
False,,,0.014746417058631778,,,nhanes_real,1,504
False,,,0.0156369999749586,,,nhanes_real,1,505
False,,,0.015091749955900013,,,nhanes_real,1,506
True,3.0,3.0,0.003524333005771041,8.25,True,nhanes_real,1,507
False,,,0.01477379200514406,,,nhanes_real,1,509
True,2.0,2.0,0.0013748339843004942,3.75,True,nhanes_real,1,513
False,,,0.015537500032223761,,,nhanes_real,1,517
False,,,0.014632332953624427,,,nhanes_real,1,521
True,3.0,3.0,0.0032729579834267497,7.75,True,nhanes_real,1,523
True,1.0,1.0,0.0008318329928442836,1.4999998807907104,True,nhanes_real,1,524
False,,,0.015536666032858193,,,nhanes_real,1,525
False,,,0.014612541068345308,,,nhanes_real,1,526
True,2.0,2.0,0.001363874995149672,6.75,True,nhanes_real,1,527
False,,,0.015401665936224163,,,nhanes_real,1,528
False,,,0.01521116599906236,,,nhanes_real,1,529
True,1.0,1.0,0.0008597499690949917,0.75,True,nhanes_real,1,531
False,,,0.01477241690736264,,,nhanes_real,1,532
True,4.0,4.0,0.009540249942801893,9.875,True,nhanes_real,1,534
True,2.0,2.0,0.0013374160043895245,5.25,True,nhanes_real,1,535
False,,,0.014855458051897585,,,nhanes_real,1,537
False,,,0.015670791966840625,,,nhanes_real,1,540
False,,,0.01592241693288088,,,nhanes_real,1,541
True,2.0,2.0,0.001362833078019321,5.625000476837158,True,nhanes_real,1,543
False,,,0.015066459076479077,,,nhanes_real,1,544
True,2.0,2.0,0.0011595420073717833,6.0,True,nhanes_real,1,546
True,1.0,1.0,0.0007756249979138374,0.75,True,nhanes_real,1,554
True,2.0,2.0,0.0011381669901311398,6.75,True,nhanes_real,1,555
True,1.0,1.0,0.0007676250534132123,1.5,True,nhanes_real,1,556
False,,,0.015637958073057234,,,nhanes_real,1,557
True,2.0,2.0,0.0013188750017434359,5.250000476837158,True,nhanes_real,1,559
False,,,0.014935625018551946,,,nhanes_real,1,561
True,1.0,1.0,0.0009178330656141043,1.125,True,nhanes_real,1,562
True,1.0,1.0,0.0008366659749299288,0.75,True,nhanes_real,1,563
True,1.0,1.0,0.0008079169783741236,2.25,True,nhanes_real,1,564
False,,,0.016486666980199516,,,nhanes_real,1,566
True,2.0,2.0,0.0015167089877650142,5.250000476837158,True,nhanes_real,1,567
False,,,0.01656916702631861,,,nhanes_real,1,568
False,,,0.016393166966736317,,,nhanes_real,1,569
True,1.0,1.0,0.0011789589188992977,0.7499999403953552,True,nhanes_real,1,574
True,2.0,2.0,0.0014095830265432596,6.0,True,nhanes_real,1,575
True,1.0,1.0,0.0009310409659519792,1.5,True,nhanes_real,1,577
False,,,0.016089332988485694,,,nhanes_real,1,578
False,,,0.016127082984894514,,,nhanes_real,1,583
True,1.0,1.0,0.001097167027182877,1.125,True,nhanes_real,1,584
True,3.0,3.0,0.0036273750010877848,8.0,True,nhanes_real,1,586
True,1.0,1.0,0.0009176670573651791,2.250000238418579,True,nhanes_real,1,590
False,,,0.016075249994173646,,,nhanes_real,1,592
False,,,0.01601666701026261,,,nhanes_real,1,595
True,1.0,1.0,0.0009976249421015382,2.250000238418579,True,nhanes_real,1,596
True,1.0,1.0,0.0008951670024544001,2.249999761581421,True,nhanes_real,1,598
True,1.0,1.0,0.0008689160458743572,1.4999998807907104,True,nhanes_real,1,601
True,2.0,2.0,0.0012532500550150871,4.875,True,nhanes_real,1,602
False,,,0.016028207959607244,,,nhanes_real,1,605
True,2.0,2.0,0.0014071660116314888,6.750000476837158,True,nhanes_real,1,606
True,1.0,1.0,0.0009078750154003501,0.7500001192092896,True,nhanes_real,1,607
False,,,0.01585591700859368,,,nhanes_real,1,609
True,3.0,3.0,0.0035982499830424786,8.0,True,nhanes_real,1,610
True,1.0,1.0,0.0009001248981803656,2.25,True,nhanes_real,1,612
False,,,0.01593370793852955,,,nhanes_real,1,614
True,2.0,2.0,0.001263667014427483,5.625,True,nhanes_real,1,615
True,3.0,3.0,0.0034870420349761844,8.75,True,nhanes_real,1,616
False,,,0.01580745796673,,,nhanes_real,1,617
False,,,0.01591308298520744,,,nhanes_real,1,620
False,,,0.016715875011868775,,,nhanes_real,1,622
True,1.0,1.0,0.0011591250076889992,1.125,True,nhanes_real,1,624
True,2.0,2.0,0.0015015830285847187,5.625,True,nhanes_real,1,626
False,,,0.016316582914441824,,,nhanes_real,1,627
True,2.0,2.0,0.0015963750192895532,6.750000476837158,True,nhanes_real,1,628
True,2.0,2.0,0.0015812080819159746,6.0,True,nhanes_real,1,629
True,1.0,1.0,0.0009097500005736947,1.5,True,nhanes_real,1,630
False,,,0.016102542052976787,,,nhanes_real,1,631
True,1.0,1.0,0.0010892499703913927,0.75,True,nhanes_real,1,632
False,,,0.018071542028337717,,,nhanes_real,1,634
True,2.0,2.0,0.001610791077837348,5.25,True,nhanes_real,1,637
False,,,0.016782541060820222,,,nhanes_real,1,640
True,1.0,1.0,0.0009989170357584953,1.125,True,nhanes_real,1,642
False,,,0.016130542033351958,,,nhanes_real,1,644
False,,,0.015739583992399275,,,nhanes_real,1,645
False,,,0.015866292058490217,,,nhanes_real,1,646
False,,,0.01588683295994997,,,nhanes_real,1,647
True,3.0,3.0,0.0036495829699561,9.75,True,nhanes_real,1,649
True,1.0,1.0,0.000913208001293242,0.7500001192092896,True,nhanes_real,1,651
True,2.0,2.0,0.0012739169178530574,6.0,True,nhanes_real,1,652
False,,,0.015882125007919967,,,nhanes_real,1,653
True,1.0,1.0,0.0009694580221548676,1.125,True,nhanes_real,1,654
True,1.0,1.0,0.0009009580826386809,1.5,True,nhanes_real,1,655
True,2.0,2.0,0.0012902910821139812,4.125,True,nhanes_real,1,657
True,1.0,1.0,0.0008768329862505198,1.125,True,nhanes_real,1,658
False,,,0.015884041087701917,,,nhanes_real,1,660
True,2.0,2.0,0.0015085419872775674,5.25,True,nhanes_real,1,664
False,,,0.015901791979558766,,,nhanes_real,1,666
False,,,0.015865207999013364,,,nhanes_real,1,668
False,,,0.015730957966297865,,,nhanes_real,1,671
True,2.0,2.0,0.0014266660436987877,6.75,True,nhanes_real,1,672
