dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,1,6,DiCE,True,0.003899000003002584,1.0,1.0,6.9388909339904785,-9.97893021471429
uci,1,6,FACE,True,0.0037302079726941884,1.0,1.0,3.9122252464294434,-7.399910955316098
uci,1,6,GrowingSpheres,True,0.0011554579832591116,1.0,1.0,7.854650415281033,-13.176960996062483
uci,1,10,DiCE,False,0.015956290997564793,,,,
uci,1,10,FACE,True,0.0035652919905260205,1.0,1.0,7.573511600494385,-7.320729174400082
uci,1,10,GrowingSpheres,False,0.0013547499547712505,,,,
uci,1,15,DiCE,True,0.003038666967768222,1.0,1.0,7.309731483459473,-7.029030403716158
uci,1,15,FACE,True,0.003492124960757792,1.0,1.0,5.635073661804199,-6.943567504065649
uci,1,15,GrowingSpheres,True,0.0011494589853100479,1.0,1.0,9.571742734564406,-10.740902590686144
uci,1,16,DiCE,False,0.015431082982104272,,,,
uci,1,16,FACE,True,0.003811499977018684,1.0,1.0,9.088440895080566,-7.438527228915102
uci,1,16,GrowingSpheres,True,0.0013132080202922225,1.0,1.0,9.553616432753675,-22.102487051188255
uci,1,19,DiCE,False,0.015335000003688037,,,,
uci,1,19,FACE,True,0.0036885419976897538,0.0,0.0,16.211336135864258,-7.098905283144459
uci,1,19,GrowingSpheres,False,0.001355834014248103,,,,
uci,1,21,DiCE,False,0.015692375018261373,,,,
uci,1,21,FACE,True,0.0034301250125281513,1.0,1.0,5.941738128662109,-7.101267626889041
uci,1,21,GrowingSpheres,True,0.0012214999878779054,1.0,1.0,9.286036922598207,-10.097718826557696
uci,1,22,DiCE,False,0.01547337498050183,,,,
uci,1,22,FACE,True,0.0036192499683238566,1.0,1.0,9.856245040893555,-7.101267626889041
uci,1,22,GrowingSpheres,False,0.001292250002734363,,,,
uci,1,26,DiCE,False,0.01548441598424688,,,,
uci,1,26,FACE,True,0.003594250010792166,1.0,1.0,9.501866340637207,-7.102900642212203
uci,1,26,GrowingSpheres,False,0.001263667014427483,,,,
uci,1,29,DiCE,False,0.015197250002529472,,,,
uci,1,29,FACE,True,0.0034548750263638794,1.0,1.0,8.459064483642578,-7.399910955316098
uci,1,29,GrowingSpheres,False,0.0012290839804336429,,,,
uci,1,32,DiCE,False,0.016296665999107063,,,,
uci,1,32,FACE,True,0.003673875005915761,1.0,1.0,6.954536437988281,-7.101267626889041
uci,1,32,GrowingSpheres,False,0.0015273329918272793,,,,
uci,1,33,DiCE,False,0.01531120901927352,,,,
uci,1,33,FACE,True,0.00359670800389722,0.0,0.0,12.575691223144531,-6.964209809178854
uci,1,33,GrowingSpheres,False,0.00123458297457546,,,,
uci,1,39,DiCE,False,0.015077624993864447,,,,
uci,1,39,FACE,True,0.003631583007518202,0.0,0.0,8.348466873168945,-7.399910955316098
uci,1,39,GrowingSpheres,False,0.0012669579591602087,,,,
uci,1,40,DiCE,False,0.015122250013519078,,,,
uci,1,40,FACE,True,0.003391499980352819,1.0,1.0,3.264695167541504,-7.399910955316098
uci,1,40,GrowingSpheres,True,0.0007859579636715353,1.0,1.0,6.990070172993825,-11.611236243404768
uci,1,42,DiCE,False,0.014633125043474138,,,,
uci,1,42,FACE,True,0.003363249998074025,1.0,1.0,8.891576766967773,-7.320729174400082
uci,1,42,GrowingSpheres,False,0.0012481249868869781,,,,
uci,1,45,DiCE,True,0.0037833750247955322,1.0,1.0,7.9245686531066895,-10.46463599414997
uci,1,45,FACE,True,0.0033640829497016966,1.0,1.0,6.247071743011475,-7.399910955316098
uci,1,45,GrowingSpheres,True,0.0009720830130390823,1.0,1.0,8.378752238946262,-11.539923077946515
uci,1,52,DiCE,False,0.014978750026784837,,,,
